GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
3768.3512,612104,162,27,2018-04-06 00:00:00,391.0619
1436.6636,612105,162,9,2018-04-06 00:00:00,163.4929
3919.9237,612106,162,36,2018-04-06 00:00:00,325.4701
1665.7092,612201,162,16,2018-04-06 00:00:00,129.9044
2653.6083,612202,162,19,2018-04-06 00:00:00,205.6922
2509.7338,593203,162,27,2018-04-06 00:00:00,445.1282
991.9776,593204,162,12,2018-04-06 00:00:00,185.1342
1016.5861,595301,162,6,2018-04-06 00:00:00,195.3997
6.0438,595401,162,1,2018-04-06 00:00:00,3.4124
353.248,597301,162,3,2018-04-06 00:00:00,45.3704
2241.5392,597302,162,27,2018-04-06 00:00:00,329.1065
1033.1434,597401,162,15,2018-04-06 00:00:00,173.8449
138.4178,620303,162,3,2018-04-06 00:00:00,16.1729
312.2348,620304,162,2,2018-04-06 00:00:00,27.8576
8.991,620401,162,1,2018-04-06 00:00:00,0.5355
1291.5452,620402,162,11,2018-04-06 00:00:00,108.6286
1506.6379,620403,162,11,2018-04-06 00:00:00,140.3856
378.7809,597402,162,3,2018-04-06 00:00:00,37.0312
3179.3231,598101,162,26,2018-04-06 00:00:00,332.8613
1427.9619,598102,162,13,2018-04-06 00:00:00,185.8471
5998.5068,598201,162,36,2018-04-06 00:00:00,567.633
6772.5281,598202,162,44,2018-04-06 00:00:00,563.6588
367.3202,599301,162,2,2018-04-06 00:00:00,23.8747
247.8073,599401,162,2,2018-04-06 00:00:00,29.9595
3584.7384,600301,162,20,2018-04-06 00:00:00,284.599
1314.1972,600302,162,10,2018-04-06 00:00:00,156.2565
445.4524,600401,162,3,2018-04-06 00:00:00,89.9112
5399.568,600402,162,31,2018-04-06 00:00:00,361.9649
1369.9298,601301,162,16,2018-04-06 00:00:00,185.1027
4247.4441,601401,162,38,2018-04-06 00:00:00,995.9452
315.8102,602301,162,1,2018-04-06 00:00:00,20.8294
466.6558,602302,162,2,2018-04-06 00:00:00,38.7703
6398.2044,602401,162,30,2018-04-06 00:00:00,382.7804
1326.0728,602402,162,5,2018-04-06 00:00:00,72.9568
57.0309,603401,162,1,2018-04-06 00:00:00,7.2212
2052.2204,604301,162,11,2018-04-06 00:00:00,418.708
1999.753,604401,162,11,2018-04-06 00:00:00,343.2817
2536.095,606101,162,25,2018-04-06 00:00:00,380.668
2490.5381,606201,162,14,2018-04-06 00:00:00,309.9975
577.3229,607301,162,4,2018-04-06 00:00:00,76.1393
1006.6875,607302,162,12,2018-04-06 00:00:00,61.1064
2249.4666,607303,162,17,2018-04-06 00:00:00,203.3523
1116.9407,607304,162,8,2018-04-06 00:00:00,74.8846
1481.5073,607401,162,11,2018-04-06 00:00:00,157.0545
821.8125,607402,162,5,2018-04-06 00:00:00,71.9737
1192.1785,607403,162,13,2018-04-06 00:00:00,154.0784
1981.4194,607404,162,12,2018-04-06 00:00:00,236.3407
1435.7332,608301,162,15,2018-04-06 00:00:00,190.3144
2074.7974,608401,162,16,2018-04-06 00:00:00,208.9466
11.9224,609301,162,1,2018-04-06 00:00:00,0.8331
11.8203,609402,162,1,2018-04-06 00:00:00,2.432
3806.6321,610102,162,25,2018-04-06 00:00:00,281.7591
3139.5907,610103,162,24,2018-04-06 00:00:00,223.5468
420.0534,610104,162,8,2018-04-06 00:00:00,54.1313
1268.6929,610105,162,8,2018-04-06 00:00:00,89.6129
4822.522,610106,162,34,2018-04-06 00:00:00,586.5671
19136.459,610201,162,100,2018-04-06 00:00:00,2175.249
5682.7887,610202,162,27,2018-04-06 00:00:00,692.6092
3810.1298,610203,162,26,2018-04-06 00:00:00,385.7821
4394.4532,610204,162,28,2018-04-06 00:00:00,466.7174
9527.9557,610205,162,53,2018-04-06 00:00:00,940.9164
8514.4336,611101,162,72,2018-04-06 00:00:00,845.3582
10689.5387,611102,162,95,2018-04-06 00:00:00,1311.6122
4413.9294,611103,162,47,2018-04-06 00:00:00,832.8918
3243.2595,611104,162,40,2018-04-06 00:00:00,619.9716
