GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
1770.385,145330,222,13,2018-04-06 00:00:00,315.1376
925.824,155203,222,13,2018-04-06 00:00:00,260.2131
472.1061,155204,222,10,2018-04-06 00:00:00,85.2152
12159.241,147408,222,69,2018-04-06 00:00:00,802.6601
2671.7549,155202,222,37,2018-04-06 00:00:00,456.7014
2129.3759,141302,222,16,2018-04-06 00:00:00,298.0503
13617.4577,147409,222,143,2018-04-06 00:00:00,1222.722
9736.3048,147410,222,94,2018-04-06 00:00:00,1004.1145
13211.5157,147411,222,93,2018-04-06 00:00:00,1011.8542
25374.6002,147412,222,134,2018-04-06 00:00:00,1619.9988
2825.4689,148301,222,32,2018-04-06 00:00:00,366.1516
2570.3056,148302,222,18,2018-04-06 00:00:00,299.6543
2038.8986,148303,222,23,2018-04-06 00:00:00,350.6919
1731.2202,148304,222,17,2018-04-06 00:00:00,295.0014
3704.9841,148305,222,42,2018-04-06 00:00:00,600.5351
6648.803,148306,222,68,2018-04-06 00:00:00,997.389
5737.6835,148307,222,46,2018-04-06 00:00:00,774.3707
5469.7378,148308,222,64,2018-04-06 00:00:00,579.8867
12400.0472,148309,222,98,2018-04-06 00:00:00,920.2243
23915.3312,148310,222,111,2018-04-06 00:00:00,1780.3165
13633.975,148311,222,73,2018-04-06 00:00:00,1059.7896
9879.9359,148312,222,55,2018-04-06 00:00:00,708.5866
6661.6395,148313,222,43,2018-04-06 00:00:00,440.974
8380.7264,148314,222,50,2018-04-06 00:00:00,522.508
7166.7976,148315,222,49,2018-04-06 00:00:00,460.5253
4042.7954,148401,222,42,2018-04-06 00:00:00,229.5503
5100.4578,148402,222,33,2018-04-06 00:00:00,299.2725
5109.6463,148403,222,22,2018-04-06 00:00:00,306.6579
4066.8479,148404,222,22,2018-04-06 00:00:00,257.0001
6472.7748,148405,222,49,2018-04-06 00:00:00,468.8468
13287.176,148406,222,78,2018-04-06 00:00:00,922.7452
10184.3424,148407,222,89,2018-04-06 00:00:00,848.8452
7976.8752,148408,222,89,2018-04-06 00:00:00,1391.1008
4560.4423,148409,222,30,2018-04-06 00:00:00,554.2778
4634.1006,148410,222,46,2018-04-06 00:00:00,1020.6532
5154.7098,148411,222,66,2018-04-06 00:00:00,1098.7821
1692.9897,148412,222,10,2018-04-06 00:00:00,345.8846
1392.7845,148413,222,20,2018-04-06 00:00:00,219.7031
2504.4404,148414,222,16,2018-04-06 00:00:00,265.6435
958.8112,148415,222,10,2018-04-06 00:00:00,119.3377
4872.8623,149301,222,44,2018-04-06 00:00:00,756.646
1204.0072,149302,222,21,2018-04-06 00:00:00,243.0196
1857.6767,149401,222,21,2018-04-06 00:00:00,275.3212
4873.3584,149402,222,48,2018-04-06 00:00:00,707.0148
1821.0643,150101,222,36,2018-04-06 00:00:00,336.7093
704.5028,150102,222,8,2018-04-06 00:00:00,303.9598
2469.9036,150103,222,30,2018-04-06 00:00:00,826.5544
15.9811,150104,222,2,2018-04-06 00:00:00,7.1576
590.7938,150201,222,11,2018-04-06 00:00:00,125.8327
812.4886,150202,222,10,2018-04-06 00:00:00,183.7082
293.9617,150203,222,3,2018-04-06 00:00:00,119.7308
664.9636,150204,222,15,2018-04-06 00:00:00,80.4531
1036.2909,151101,222,10,2018-04-06 00:00:00,134.6655
1841.7529,151201,222,14,2018-04-06 00:00:00,231.5209
1649.978,152101,222,26,2018-04-06 00:00:00,255.9281
3072.1638,152201,222,38,2018-04-06 00:00:00,598.1722
1021.096,153101,222,8,2018-04-06 00:00:00,145.0483
1228.6246,153102,222,16,2018-04-06 00:00:00,136.3714
3168.1991,153201,222,41,2018-04-06 00:00:00,489.282
2166.8836,153202,222,30,2018-04-06 00:00:00,383.4684
537.3614,154101,222,6,2018-04-06 00:00:00,123.9032
1055.5243,154102,222,10,2018-04-06 00:00:00,312.9797
1314.6937,154201,222,9,2018-04-06 00:00:00,168.4376
717.3154,154202,222,6,2018-04-06 00:00:00,103.598
326.4566,155101,222,4,2018-04-06 00:00:00,32.5075
1805.0761,155102,222,22,2018-04-06 00:00:00,566.6844
2970.406,155103,222,41,2018-04-06 00:00:00,526.1162
2152.0961,155104,222,37,2018-04-06 00:00:00,331.0154
1580.0005,155201,222,23,2018-04-06 00:00:00,432.2322
5339.9043,145329,222,37,2018-04-06 00:00:00,492.8897
792.0203,145331,222,8,2018-04-06 00:00:00,66.5269
6764.8547,145332,222,35,2018-04-06 00:00:00,581.6061
4791.466,145401,222,30,2018-04-06 00:00:00,468.0065
4133.0618,145402,222,33,2018-04-06 00:00:00,703.2055
2993.7726,145403,222,33,2018-04-06 00:00:00,392.8891
4767.4043,145404,222,39,2018-04-06 00:00:00,423.5768
5828.0853,145405,222,53,2018-04-06 00:00:00,922.3892
10167.9985,145406,222,84,2018-04-06 00:00:00,1035.1473
6580.2857,145407,222,47,2018-04-06 00:00:00,784.3159
1446.5165,145408,222,13,2018-04-06 00:00:00,105.457
1715.4288,145409,222,12,2018-04-06 00:00:00,271.9071
7232.5418,145410,222,55,2018-04-06 00:00:00,683.823
3568.6824,145411,222,50,2018-04-06 00:00:00,485.4908
4289.2917,145412,222,25,2018-04-06 00:00:00,450.6962
