GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
220.2711,237304,14,2,2018-04-06 00:00:00,16.4578
649.9819,237401,14,4,2018-04-06 00:00:00,64.0144
284.0912,190202,14,4,2018-04-06 00:00:00,34.3931
698.5282,191401,14,5,2018-04-06 00:00:00,69.9994
894.3834,192301,14,13,2018-04-06 00:00:00,122.1436
524.2369,192401,14,9,2018-04-06 00:00:00,277.0586
107.7013,193101,14,2,2018-04-06 00:00:00,23.4924
1201.4034,194101,14,16,2018-04-06 00:00:00,119.9485
503.3536,194201,14,9,2018-04-06 00:00:00,53.0245
449.0111,195101,14,4,2018-04-06 00:00:00,58.5699
641.109,195201,14,6,2018-04-06 00:00:00,51.6602
1044.465,196101,14,9,2018-04-06 00:00:00,127.0902
1934.5989,196201,14,18,2018-04-06 00:00:00,219.5952
0.0,197101,14,0,2018-04-06 00:00:00,0.0
648.0375,197102,14,5,2018-04-06 00:00:00,86.2636
468.9065,197201,14,2,2018-04-06 00:00:00,37.2315
1382.7834,198301,14,11,2018-04-06 00:00:00,139.9976
422.5075,198401,14,6,2018-04-06 00:00:00,42.8526
389.9807,201202,14,5,2018-04-06 00:00:00,41.2784
1030.8702,202204,14,5,2018-04-06 00:00:00,102.1114
1513.7722,202205,14,9,2018-04-06 00:00:00,139.0525
841.6206,203101,14,3,2018-04-06 00:00:00,118.4091
28.5232,204202,14,1,2018-04-06 00:00:00,1.8502
8.4745,204203,14,1,2018-04-06 00:00:00,0.5497
466.4723,207301,14,5,2018-04-06 00:00:00,90.0634
513.4596,207302,14,3,2018-04-06 00:00:00,52.0782
1297.4256,207303,14,8,2018-04-06 00:00:00,114.8486
807.4341,207304,14,7,2018-04-06 00:00:00,85.5496
77.5176,207404,14,2,2018-04-06 00:00:00,74.4142
1870.1051,208103,14,14,2018-04-06 00:00:00,131.6392
1491.5359,208104,14,9,2018-04-06 00:00:00,173.9654
609.865,208105,14,5,2018-04-06 00:00:00,85.7582
34.6162,208106,14,3,2018-04-06 00:00:00,3.471
3884.5341,208201,14,28,2018-04-06 00:00:00,313.9995
964.4244,208202,14,5,2018-04-06 00:00:00,72.551
1493.2911,208203,14,6,2018-04-06 00:00:00,220.4947
73.4481,208204,14,5,2018-04-06 00:00:00,19.2925
1533.3108,245103,14,21,2018-04-06 00:00:00,201.0544
52.8338,245104,14,2,2018-04-06 00:00:00,8.9084
656.1214,216301,14,7,2018-04-06 00:00:00,84.9048
1388.8273,217101,14,14,2018-04-06 00:00:00,129.9796
732.1277,217102,14,6,2018-04-06 00:00:00,127.2151
805.281,217103,14,8,2018-04-06 00:00:00,124.8575
23.4827,217203,14,1,2018-04-06 00:00:00,8.3036
24.5016,218101,14,2,2018-04-06 00:00:00,2.3895
903.801,219301,14,11,2018-04-06 00:00:00,107.5457
1647.9282,219302,14,22,2018-04-06 00:00:00,176.8014
603.4336,220102,14,4,2018-04-06 00:00:00,102.9661
2046.4782,220201,14,17,2018-04-06 00:00:00,296.6099
313.8126,220202,14,5,2018-04-06 00:00:00,25.4719
1683.3749,221101,14,12,2018-04-06 00:00:00,148.7929
1705.3925,221102,14,14,2018-04-06 00:00:00,147.0143
1020.567,221103,14,18,2018-04-06 00:00:00,93.9917
1558.1717,221104,14,16,2018-04-06 00:00:00,195.9747
1198.8276,221202,14,14,2018-04-06 00:00:00,119.0603
1471.6164,221203,14,18,2018-04-06 00:00:00,105.4992
868.2693,221204,14,14,2018-04-06 00:00:00,66.8506
446.1353,221205,14,5,2018-04-06 00:00:00,78.2378
680.0974,222101,14,6,2018-04-06 00:00:00,241.7347
377.3774,222201,14,2,2018-04-06 00:00:00,41.4615
1625.6413,222202,14,14,2018-04-06 00:00:00,201.7109
135.7866,224301,14,1,2018-04-06 00:00:00,14.4336
283.25,224302,14,2,2018-04-06 00:00:00,26.8747
