GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
7093.2138,83101,7,33,2018-04-06 00:00:00,406.4261
8316.8878,83102,7,58,2018-04-06 00:00:00,499.3062
8232.1271,83103,7,47,2018-04-06 00:00:00,438.944
6355.0029,83104,7,51,2018-04-06 00:00:00,390.2815
9112.2926,83105,7,63,2018-04-06 00:00:00,594.4169
16778.091,83201,7,136,2018-04-06 00:00:00,964.9142
14986.3702,83202,7,113,2018-04-06 00:00:00,805.7411
6800.3225,83203,7,38,2018-04-06 00:00:00,354.1973
5703.0867,83204,7,37,2018-04-06 00:00:00,353.671
13489.0489,83205,7,70,2018-04-06 00:00:00,930.706
4716.7941,84101,7,52,2018-04-06 00:00:00,553.5707
4067.502,84102,7,70,2018-04-06 00:00:00,582.7959
13932.3549,84103,7,110,2018-04-06 00:00:00,1915.6703
14825.2742,84104,7,169,2018-04-06 00:00:00,1622.4253
12307.313,84105,7,136,2018-04-06 00:00:00,1340.2404
13140.2339,84106,7,150,2018-04-06 00:00:00,1709.5117
23409.8014,84201,7,178,2018-04-06 00:00:00,2781.0269
17035.306,84202,7,179,2018-04-06 00:00:00,1558.3684
25058.6234,84203,7,389,2018-04-06 00:00:00,3560.8803
16903.1381,84204,7,162,2018-04-06 00:00:00,2275.4224
6762.1203,84205,7,96,2018-04-06 00:00:00,765.9127
7141.6984,84206,7,45,2018-04-06 00:00:00,900.6909
16089.4655,85101,7,154,2018-04-06 00:00:00,949.4071
80897.0168,85102,7,492,2018-04-06 00:00:00,5229.5773
46461.0986,85201,7,309,2018-04-06 00:00:00,3096.9181
7547.531,85202,7,78,2018-04-06 00:00:00,480.944
2334.426,86101,7,13,2018-04-06 00:00:00,155.0001
1131.5838,86104,7,7,2018-04-06 00:00:00,71.9574
4643.5367,86105,7,36,2018-04-06 00:00:00,436.4988
3632.3636,86106,7,31,2018-04-06 00:00:00,254.8353
8244.9199,86107,7,82,2018-04-06 00:00:00,1109.8364
6705.2028,86108,7,87,2018-04-06 00:00:00,771.3655
2658.451,86109,7,26,2018-04-06 00:00:00,227.9994
7536.0845,86110,7,86,2018-04-06 00:00:00,829.4604
3753.595,86111,7,38,2018-04-06 00:00:00,360.8447
3557.3019,86112,7,22,2018-04-06 00:00:00,256.1664
2538.7263,86113,7,18,2018-04-06 00:00:00,328.8102
3512.1521,86114,7,44,2018-04-06 00:00:00,312.0831
2379.0204,86115,7,16,2018-04-06 00:00:00,350.4667
9484.4326,86116,7,101,2018-04-06 00:00:00,881.7881
16298.6947,86117,7,136,2018-04-06 00:00:00,1443.843
15424.5418,86118,7,103,2018-04-06 00:00:00,941.6264
14989.5395,86119,7,105,2018-04-06 00:00:00,1294.037
12652.9586,86120,7,129,2018-04-06 00:00:00,1088.366
38252.8074,86121,7,259,2018-04-06 00:00:00,2385.744
84200.9009,86201,7,648,2018-04-06 00:00:00,5111.7864
20525.1304,86202,7,151,2018-04-06 00:00:00,2320.2435
10668.5178,86203,7,64,2018-04-06 00:00:00,822.6322
15600.8751,86204,7,81,2018-04-06 00:00:00,895.7463
3808.8379,86207,7,40,2018-04-06 00:00:00,358.9665
5211.1723,86208,7,49,2018-04-06 00:00:00,567.0509
4590.7296,86209,7,41,2018-04-06 00:00:00,424.3272
3774.5419,86210,7,24,2018-04-06 00:00:00,220.08
4636.0693,86211,7,45,2018-04-06 00:00:00,453.4556
5928.8567,86212,7,51,2018-04-06 00:00:00,516.8783
4714.626,86213,7,38,2018-04-06 00:00:00,474.2693
2273.8511,86214,7,30,2018-04-06 00:00:00,313.647
6042.7259,86215,7,67,2018-04-06 00:00:00,593.4429
3141.6011,86216,7,31,2018-04-06 00:00:00,237.7365
384.479,86217,7,7,2018-04-06 00:00:00,50.5819
409.5668,86218,7,6,2018-04-06 00:00:00,23.466
1196.6091,86219,7,12,2018-04-06 00:00:00,101.4004
295.3903,86220,7,2,2018-04-06 00:00:00,33.8055
770.4108,86221,7,4,2018-04-06 00:00:00,61.157
38507.801,87301,7,302,2018-04-06 00:00:00,2361.3275
35885.0428,87302,7,299,2018-04-06 00:00:00,2016.5648
13531.9618,87401,7,86,2018-04-06 00:00:00,780.3586
25462.2701,87402,7,200,2018-04-06 00:00:00,1703.0637
4428.8167,88301,7,57,2018-04-06 00:00:00,732.9855
5805.901,88401,7,106,2018-04-06 00:00:00,1042.9944
4125.3911,89101,7,53,2018-04-06 00:00:00,239.3968
3418.7324,89102,7,30,2018-04-06 00:00:00,203.4137
5105.5145,89103,7,50,2018-04-06 00:00:00,395.462
4555.6068,89104,7,58,2018-04-06 00:00:00,541.7614
9144.6602,89201,7,90,2018-04-06 00:00:00,1067.2311
12867.656,89202,7,116,2018-04-06 00:00:00,906.8292
6332.0355,89203,7,48,2018-04-06 00:00:00,349.711
6053.7504,89204,7,81,2018-04-06 00:00:00,364.0714
493.615,90301,7,7,2018-04-06 00:00:00,102.2012
574.6348,90302,7,5,2018-04-06 00:00:00,56.22
23.926,90401,7,3,2018-04-06 00:00:00,2.5007
2067.9794,90402,7,38,2018-04-06 00:00:00,335.3722
9218.3081,91301,7,167,2018-04-06 00:00:00,1485.568
13467.3411,91302,7,153,2018-04-06 00:00:00,2107.7962
3179.7177,91303,7,47,2018-04-06 00:00:00,342.2024
5584.6395,91401,7,70,2018-04-06 00:00:00,513.8009
9965.8452,91402,7,98,2018-04-06 00:00:00,1536.4767
2749.0254,91403,7,58,2018-04-06 00:00:00,410.032
4307.8136,92301,7,40,2018-04-06 00:00:00,563.6983
3469.8634,92302,7,47,2018-04-06 00:00:00,761.3934
2365.4226,92401,7,40,2018-04-06 00:00:00,441.3921
1371.0114,92402,7,13,2018-04-06 00:00:00,230.0906
1121.3011,93301,7,18,2018-04-06 00:00:00,202.78
880.2577,93401,7,14,2018-04-06 00:00:00,132.9262
110.5028,95101,7,3,2018-04-06 00:00:00,54.3945
17278.6624,95102,7,202,2018-04-06 00:00:00,3349.1618
18414.5262,95201,7,248,2018-04-06 00:00:00,3087.5124
973.1319,95202,7,17,2018-04-06 00:00:00,296.287
7592.5008,96301,7,92,2018-04-06 00:00:00,1487.9661
13736.2467,96401,7,222,2018-04-06 00:00:00,2780.8791
27648.2137,97301,7,349,2018-04-06 00:00:00,4048.0271
21694.8182,97401,7,297,2018-04-06 00:00:00,3050.5136
448.8781,99301,7,4,2018-04-06 00:00:00,44.6306
4969.3177,99401,7,31,2018-04-06 00:00:00,348.9953
4640.276,100301,7,33,2018-04-06 00:00:00,331.8012
5147.6772,100302,7,33,2018-04-06 00:00:00,368.0497
4361.3973,100401,7,24,2018-04-06 00:00:00,303.8254
4468.5888,100402,7,28,2018-04-06 00:00:00,263.2351
3886.061,101101,7,56,2018-04-06 00:00:00,514.7131
3786.3895,101201,7,44,2018-04-06 00:00:00,542.592
