GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
377.1079,841101,212,3,2018-04-06 00:00:00,48.4578
2452.2987,841201,212,10,2018-04-06 00:00:00,279.8952
36.6491,843304,212,3,2018-04-06 00:00:00,7.0051
1951.2691,843305,212,25,2018-04-06 00:00:00,230.8497
4201.7475,843306,212,30,2018-04-06 00:00:00,483.3643
1274.9577,843307,212,12,2018-04-06 00:00:00,153.6132
2301.6988,843308,212,22,2018-04-06 00:00:00,274.7409
429.6669,843309,212,6,2018-04-06 00:00:00,68.5985
944.9876,843310,212,7,2018-04-06 00:00:00,107.2991
63.6623,843312,212,2,2018-04-06 00:00:00,8.2786
1804.276,843313,212,16,2018-04-06 00:00:00,139.3293
7543.3079,843314,212,46,2018-04-06 00:00:00,854.3961
10535.2023,843315,212,76,2018-04-06 00:00:00,1479.3251
5570.6679,843316,212,34,2018-04-06 00:00:00,367.4853
5770.8746,843401,212,38,2018-04-06 00:00:00,335.0858
13443.6299,843402,212,103,2018-04-06 00:00:00,1296.064
6502.5042,843403,212,32,2018-04-06 00:00:00,388.9276
2559.2734,843404,212,23,2018-04-06 00:00:00,293.2582
215.2436,843405,212,5,2018-04-06 00:00:00,24.7677
377.5484,843408,212,3,2018-04-06 00:00:00,75.9363
862.9646,843409,212,10,2018-04-06 00:00:00,131.3107
2016.0876,843410,212,18,2018-04-06 00:00:00,240.1423
2110.4756,843411,212,23,2018-04-06 00:00:00,247.5898
1689.881,843412,212,17,2018-04-06 00:00:00,165.2573
423.2314,843413,212,5,2018-04-06 00:00:00,60.9587
400.7133,843414,212,3,2018-04-06 00:00:00,31.2837
265.0055,845301,212,3,2018-04-06 00:00:00,42.9325
340.4902,845302,212,1,2018-04-06 00:00:00,20.8144
114.4962,845401,212,2,2018-04-06 00:00:00,99.1963
12.7657,845402,212,1,2018-04-06 00:00:00,1.0959
1385.3883,847301,212,8,2018-04-06 00:00:00,104.4186
1158.4783,847401,212,6,2018-04-06 00:00:00,86.0111
161.0449,850101,212,1,2018-04-06 00:00:00,11.9557
635.8737,850201,212,3,2018-04-06 00:00:00,42.3722
2589.9439,852101,212,36,2018-04-06 00:00:00,441.8841
234.6193,852201,212,2,2018-04-06 00:00:00,49.5658
1381.0574,854101,212,11,2018-04-06 00:00:00,119.3457
133.7257,854201,212,2,2018-04-06 00:00:00,11.6202
54.5195,856301,212,2,2018-04-06 00:00:00,4.5923
195.5231,856401,212,3,2018-04-06 00:00:00,19.8548
