GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
13689.2982,132104,4,98,2018-04-06 00:00:00,1231.2996
2428.9032,132105,4,38,2018-04-06 00:00:00,239.3477
4188.0953,132106,4,51,2018-04-06 00:00:00,489.9233
6613.337,132107,4,54,2018-04-06 00:00:00,612.0754
4127.3017,132201,4,34,2018-04-06 00:00:00,412.1955
2460.3493,132202,4,34,2018-04-06 00:00:00,238.5332
2390.049,132203,4,22,2018-04-06 00:00:00,209.7953
9618.4037,132204,4,81,2018-04-06 00:00:00,764.1763
14867.1213,132205,4,88,2018-04-06 00:00:00,1228.0249
3538.2925,132206,4,25,2018-04-06 00:00:00,200.1891
3303.6946,132207,4,34,2018-04-06 00:00:00,311.1362
8577.2714,133301,4,47,2018-04-06 00:00:00,658.7664
2802.2354,133302,4,17,2018-04-06 00:00:00,153.3089
2923.679,133303,4,15,2018-04-06 00:00:00,175.2217
2281.9606,133304,4,18,2018-04-06 00:00:00,210.9259
2831.5672,133305,4,14,2018-04-06 00:00:00,268.653
3605.8581,133306,4,28,2018-04-06 00:00:00,280.6973
2218.0748,133307,4,16,2018-04-06 00:00:00,199.9196
3845.7274,134304,4,21,2018-04-06 00:00:00,311.7471
381.5172,134401,4,2,2018-04-06 00:00:00,57.2914
2364.278,134402,4,20,2018-04-06 00:00:00,192.2719
4052.9625,134403,4,20,2018-04-06 00:00:00,266.7712
2387.3911,134404,4,10,2018-04-06 00:00:00,149.8747
1342.3505,136301,4,10,2018-04-06 00:00:00,197.2748
591.7592,136302,4,3,2018-04-06 00:00:00,87.7579
536.5631,136303,4,5,2018-04-06 00:00:00,68.1055
560.2655,136401,4,7,2018-04-06 00:00:00,56.3355
2269.7244,136402,4,24,2018-04-06 00:00:00,288.6126
956.5071,136403,4,8,2018-04-06 00:00:00,83.1754
862.2192,136404,4,12,2018-04-06 00:00:00,89.395
5274.5463,138101,4,78,2018-04-06 00:00:00,798.7474
2361.8834,138102,4,37,2018-04-06 00:00:00,329.8015
1449.1034,138103,4,23,2018-04-06 00:00:00,218.1082
607.819,138104,4,10,2018-04-06 00:00:00,97.024
1628.3322,138201,4,20,2018-04-06 00:00:00,361.9862
721.2243,138202,4,15,2018-04-06 00:00:00,64.1743
567.0261,138203,4,16,2018-04-06 00:00:00,179.7319
1391.7647,138204,4,15,2018-04-06 00:00:00,260.5265
5388.6528,139101,4,110,2018-04-06 00:00:00,814.3165
2304.3298,139102,4,36,2018-04-06 00:00:00,248.148
1876.3689,139103,4,22,2018-04-06 00:00:00,256.5663
433.3446,139201,4,6,2018-04-06 00:00:00,39.2206
2440.7386,139202,4,25,2018-04-06 00:00:00,311.1018
1911.8713,139203,4,44,2018-04-06 00:00:00,286.3944
3129.1679,140101,4,51,2018-04-06 00:00:00,283.6388
1790.1386,140102,4,28,2018-04-06 00:00:00,421.6438
1634.9787,140103,4,14,2018-04-06 00:00:00,148.64
2755.1377,140104,4,36,2018-04-06 00:00:00,358.738
5544.6399,140105,4,44,2018-04-06 00:00:00,656.6281
5136.2533,140106,4,62,2018-04-06 00:00:00,1078.9516
6989.1933,140107,4,90,2018-04-06 00:00:00,1065.5444
1376.3003,140108,4,19,2018-04-06 00:00:00,204.687
1002.4586,140201,4,8,2018-04-06 00:00:00,100.3889
2787.2159,129102,4,27,2018-04-06 00:00:00,358.7498
1624.776,129103,4,28,2018-04-06 00:00:00,212.0114
1765.6428,129201,4,34,2018-04-06 00:00:00,252.5946
136.0273,129203,4,3,2018-04-06 00:00:00,19.2669
22.0428,130301,4,1,2018-04-06 00:00:00,2.5341
751.9684,130302,4,4,2018-04-06 00:00:00,53.0392
458.9325,130303,4,3,2018-04-06 00:00:00,31.9358
2088.0194,130305,4,22,2018-04-06 00:00:00,178.6867
1804.7593,130306,4,23,2018-04-06 00:00:00,143.5266
