GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
2771.2962,318201,214,24,2018-04-06 00:00:00,512.5262
1835.0951,318202,214,25,2018-04-06 00:00:00,390.7277
1163.2116,320101,214,12,2018-04-06 00:00:00,221.7143
718.8661,320201,214,10,2018-04-06 00:00:00,174.2289
135.1,321201,214,2,2018-04-06 00:00:00,131.0
1711.0857,322101,214,20,2018-04-06 00:00:00,312.793
1464.1929,294101,214,14,2018-04-06 00:00:00,159.8533
2757.0259,311405,214,25,2018-04-06 00:00:00,584.4119
14.5212,300101,214,1,2018-04-06 00:00:00,1.2273
1314.6347,301101,214,10,2018-04-06 00:00:00,133.6877
2847.3233,301201,214,18,2018-04-06 00:00:00,311.409
572.1944,302301,214,6,2018-04-06 00:00:00,53.9234
524.3284,302302,214,5,2018-04-06 00:00:00,75.6897
326.1255,302303,214,4,2018-04-06 00:00:00,49.0556
374.8599,302401,214,5,2018-04-06 00:00:00,66.0138
1014.3942,302402,214,13,2018-04-06 00:00:00,133.702
2104.9675,302403,214,23,2018-04-06 00:00:00,236.8603
1563.5962,303301,214,10,2018-04-06 00:00:00,186.9849
54.3477,303302,214,1,2018-04-06 00:00:00,10.2945
2433.6065,303303,214,41,2018-04-06 00:00:00,358.9075
459.7011,303304,214,8,2018-04-06 00:00:00,52.5544
2119.6757,303305,214,36,2018-04-06 00:00:00,381.4318
1545.6115,303401,214,32,2018-04-06 00:00:00,253.0452
767.8648,303402,214,9,2018-04-06 00:00:00,106.8174
3972.32,303403,214,56,2018-04-06 00:00:00,591.348
601.4224,303405,214,3,2018-04-06 00:00:00,58.601
1219.6079,304101,214,16,2018-04-06 00:00:00,160.5619
880.3587,304201,214,11,2018-04-06 00:00:00,69.8992
229.8275,305103,214,3,2018-04-06 00:00:00,61.7107
468.8739,305201,214,10,2018-04-06 00:00:00,56.1863
11.9825,305202,214,1,2018-04-06 00:00:00,1.7735
2187.6729,307301,214,22,2018-04-06 00:00:00,328.4726
1531.9963,307302,214,19,2018-04-06 00:00:00,169.2456
155.7425,307401,214,6,2018-04-06 00:00:00,102.3996
1246.9417,307402,214,17,2018-04-06 00:00:00,203.2822
2266.9811,308301,214,36,2018-04-06 00:00:00,592.2063
1052.593,308302,214,17,2018-04-06 00:00:00,207.3094
1455.5561,308303,214,14,2018-04-06 00:00:00,333.0124
535.8851,308304,214,6,2018-04-06 00:00:00,74.8561
551.4768,308305,214,5,2018-04-06 00:00:00,86.7694
795.2161,308401,214,9,2018-04-06 00:00:00,162.6289
1533.0433,308402,214,22,2018-04-06 00:00:00,264.4044
1615.1825,308403,214,20,2018-04-06 00:00:00,214.1812
1311.4487,308404,214,22,2018-04-06 00:00:00,229.2532
2304.8955,308405,214,42,2018-04-06 00:00:00,653.4633
1244.4068,309101,214,21,2018-04-06 00:00:00,333.1146
1400.6594,309201,214,29,2018-04-06 00:00:00,351.7489
689.2512,311301,214,5,2018-04-06 00:00:00,159.3778
355.6222,311302,214,4,2018-04-06 00:00:00,16.9226
1530.4918,311303,214,10,2018-04-06 00:00:00,164.1366
424.9875,311304,214,4,2018-04-06 00:00:00,44.1765
378.216,311306,214,5,2018-04-06 00:00:00,42.7766
1896.469,311403,214,9,2018-04-06 00:00:00,240.3454
2127.2591,311404,214,19,2018-04-06 00:00:00,322.3242
1906.0866,277401,214,31,2018-04-06 00:00:00,325.086
2081.8018,311406,214,20,2018-04-06 00:00:00,252.5595
8.5769,315301,214,1,2018-04-06 00:00:00,0.5998
1081.4787,315302,214,9,2018-04-06 00:00:00,122.7225
1568.3805,315401,214,14,2018-04-06 00:00:00,219.082
1033.0231,315402,214,16,2018-04-06 00:00:00,147.8156
540.1838,316302,214,7,2018-04-06 00:00:00,118.715
88.7138,316303,214,3,2018-04-06 00:00:00,20.5608
129.1051,316401,214,3,2018-04-06 00:00:00,78.6108
8.6597,316402,214,1,2018-04-06 00:00:00,1.6383
514.8087,316403,214,3,2018-04-06 00:00:00,117.0568
516.127,317301,214,7,2018-04-06 00:00:00,106.3913
980.4545,317302,214,12,2018-04-06 00:00:00,196.8516
1316.0333,317401,214,13,2018-04-06 00:00:00,131.3558
798.4475,317402,214,10,2018-04-06 00:00:00,148.2375
514.8015,317403,214,4,2018-04-06 00:00:00,86.4722
1488.3614,318101,214,21,2018-04-06 00:00:00,250.3121
1873.4193,318102,214,20,2018-04-06 00:00:00,312.9216
1250.7294,280302,214,12,2018-04-06 00:00:00,144.3671
2299.3556,280303,214,16,2018-04-06 00:00:00,366.8762
1109.1769,280304,214,8,2018-04-06 00:00:00,138.9756
640.1617,280402,214,8,2018-04-06 00:00:00,102.1964
3257.7135,280403,214,20,2018-04-06 00:00:00,369.7111
2111.8695,280404,214,23,2018-04-06 00:00:00,214.0595
896.9916,280405,214,11,2018-04-06 00:00:00,130.3579
697.8857,282301,214,9,2018-04-06 00:00:00,157.944
181.0629,283101,214,2,2018-04-06 00:00:00,140.2376
1656.4627,283201,214,22,2018-04-06 00:00:00,262.7813
1108.4317,284101,214,14,2018-04-06 00:00:00,123.1584
882.1019,284201,214,7,2018-04-06 00:00:00,87.6184
518.449,284202,214,11,2018-04-06 00:00:00,67.1773
5929.2835,285101,214,46,2018-04-06 00:00:00,1041.4495
265.8753,285201,214,11,2018-04-06 00:00:00,51.3544
5443.9309,285202,214,46,2018-04-06 00:00:00,868.4514
1345.8765,286101,214,12,2018-04-06 00:00:00,135.1472
2941.7734,287101,214,26,2018-04-06 00:00:00,351.5262
932.4264,287102,214,17,2018-04-06 00:00:00,123.4544
1321.3938,287103,214,16,2018-04-06 00:00:00,224.8187
28.8117,287104,214,2,2018-04-06 00:00:00,42.0828
16.9512,287201,214,2,2018-04-06 00:00:00,2.5565
2392.5098,287202,214,17,2018-04-06 00:00:00,255.8629
2564.7916,287203,214,37,2018-04-06 00:00:00,478.8399
2457.0447,287204,214,25,2018-04-06 00:00:00,407.5597
292.4027,288101,214,1,2018-04-06 00:00:00,20.8032
125.2135,288102,214,1,2018-04-06 00:00:00,9.8296
329.7278,289101,214,3,2018-04-06 00:00:00,32.6559
51.6833,289102,214,4,2018-04-06 00:00:00,32.2096
314.379,289103,214,3,2018-04-06 00:00:00,27.9512
504.4094,289201,214,8,2018-04-06 00:00:00,49.3629
2129.2245,289202,214,25,2018-04-06 00:00:00,311.1167
910.4853,289203,214,9,2018-04-06 00:00:00,104.6749
731.3972,290101,214,8,2018-04-06 00:00:00,71.6685
5683.6331,290102,214,43,2018-04-06 00:00:00,737.4841
2348.1036,290103,214,32,2018-04-06 00:00:00,272.7101
3227.1967,290201,214,26,2018-04-06 00:00:00,271.1571
1185.7734,290202,214,10,2018-04-06 00:00:00,274.6323
859.5574,290203,214,14,2018-04-06 00:00:00,86.1806
303.0827,291101,214,5,2018-04-06 00:00:00,52.6823
900.0895,291102,214,8,2018-04-06 00:00:00,96.9811
398.4624,291204,214,2,2018-04-06 00:00:00,64.2024
450.5878,292101,214,6,2018-04-06 00:00:00,59.8281
88.4053,292102,214,2,2018-04-06 00:00:00,10.8333
150.8183,292202,214,1,2018-04-06 00:00:00,52.0355
579.208,293201,214,2,2018-04-06 00:00:00,104.958
156.7698,293202,214,1,2018-04-06 00:00:00,30.8628
2209.4257,294102,214,13,2018-04-06 00:00:00,311.6847
411.6027,294103,214,3,2018-04-06 00:00:00,111.1827
578.95,294104,214,4,2018-04-06 00:00:00,50.1707
831.9182,294202,214,4,2018-04-06 00:00:00,96.4496
1182.3718,294203,214,7,2018-04-06 00:00:00,211.3191
3228.5497,294204,214,20,2018-04-06 00:00:00,387.4175
506.9775,295101,214,5,2018-04-06 00:00:00,44.8404
8.5184,295102,214,1,2018-04-06 00:00:00,1.4647
453.6468,295201,214,5,2018-04-06 00:00:00,34.3382
573.2729,295202,214,7,2018-04-06 00:00:00,47.8497
1196.1975,296101,214,22,2018-04-06 00:00:00,152.9638
1271.1607,296201,214,23,2018-04-06 00:00:00,258.3942
4004.8369,297201,214,31,2018-04-06 00:00:00,381.0225
548.414,298101,214,4,2018-04-06 00:00:00,71.5541
1118.7663,298201,214,11,2018-04-06 00:00:00,124.0478
135.1336,299301,214,2,2018-04-06 00:00:00,23.9226
18.9191,299401,214,1,2018-04-06 00:00:00,5.7175
584.4615,263101,214,6,2018-04-06 00:00:00,57.7119
64.261,263201,214,1,2018-04-06 00:00:00,6.5254
2715.3017,265101,214,29,2018-04-06 00:00:00,441.9628
105.9553,265102,214,4,2018-04-06 00:00:00,68.6398
2568.9443,265201,214,36,2018-04-06 00:00:00,499.5046
2384.5824,265202,214,27,2018-04-06 00:00:00,371.8296
33.9303,266301,214,1,2018-04-06 00:00:00,4.3075
822.3074,266401,214,14,2018-04-06 00:00:00,167.1462
329.5999,267401,214,1,2018-04-06 00:00:00,35.5145
471.3812,267402,214,3,2018-04-06 00:00:00,48.3126
57.3365,267404,214,1,2018-04-06 00:00:00,16.0
559.8921,270101,214,5,2018-04-06 00:00:00,100.1992
568.5036,270102,214,10,2018-04-06 00:00:00,83.5454
706.2514,270201,214,8,2018-04-06 00:00:00,151.8046
508.2068,270202,214,5,2018-04-06 00:00:00,50.1871
2662.8093,271301,214,16,2018-04-06 00:00:00,336.99
938.6847,271302,214,20,2018-04-06 00:00:00,162.7352
868.1085,271303,214,9,2018-04-06 00:00:00,134.3377
895.668,271401,214,13,2018-04-06 00:00:00,89.1813
746.1783,271402,214,14,2018-04-06 00:00:00,110.5099
832.2442,272301,214,9,2018-04-06 00:00:00,111.5564
371.6422,272401,214,4,2018-04-06 00:00:00,113.4268
5819.7599,273101,214,58,2018-04-06 00:00:00,840.6418
5218.7574,273201,214,52,2018-04-06 00:00:00,661.9627
492.0871,274101,214,7,2018-04-06 00:00:00,218.6584
71.427,274201,214,2,2018-04-06 00:00:00,37.4299
1711.9893,275101,214,16,2018-04-06 00:00:00,217.137
1889.2956,275102,214,14,2018-04-06 00:00:00,202.4464
1985.4425,275103,214,28,2018-04-06 00:00:00,453.2725
2178.3773,275104,214,23,2018-04-06 00:00:00,219.533
1743.9125,275105,214,17,2018-04-06 00:00:00,372.6096
1653.8194,275201,214,15,2018-04-06 00:00:00,182.5016
1272.1855,275202,214,14,2018-04-06 00:00:00,196.8232
3198.0669,275203,214,35,2018-04-06 00:00:00,304.8175
2634.9376,275204,214,15,2018-04-06 00:00:00,214.4836
1022.3117,275205,214,9,2018-04-06 00:00:00,77.1929
82.9093,276301,214,2,2018-04-06 00:00:00,14.3069
757.6312,276302,214,9,2018-04-06 00:00:00,150.7659
360.712,276303,214,2,2018-04-06 00:00:00,68.11
3769.109,276401,214,21,2018-04-06 00:00:00,708.4447
3213.7968,276402,214,26,2018-04-06 00:00:00,445.9219
1206.4288,276403,214,14,2018-04-06 00:00:00,135.4825
1717.0704,277301,214,28,2018-04-06 00:00:00,319.5236
1320.1584,277302,214,19,2018-04-06 00:00:00,213.3454
1095.2185,277303,214,18,2018-04-06 00:00:00,162.4734
2543.7933,277304,214,36,2018-04-06 00:00:00,483.4484
1378.4507,277305,214,15,2018-04-06 00:00:00,151.4776
933.6076,277306,214,12,2018-04-06 00:00:00,161.9823
2067.6265,277402,214,32,2018-04-06 00:00:00,456.9926
2049.8139,277403,214,34,2018-04-06 00:00:00,278.219
1354.1362,277404,214,20,2018-04-06 00:00:00,184.3237
2031.628,277405,214,34,2018-04-06 00:00:00,310.7367
1870.523,277406,214,31,2018-04-06 00:00:00,314.3538
6513.1801,278101,214,40,2018-04-06 00:00:00,744.0866
143.1537,278201,214,5,2018-04-06 00:00:00,32.9051
2909.2603,279101,214,43,2018-04-06 00:00:00,559.3729
3260.0992,279102,214,41,2018-04-06 00:00:00,403.5438
1376.1327,279103,214,19,2018-04-06 00:00:00,205.2672
2805.2328,279104,214,21,2018-04-06 00:00:00,369.7397
3269.0231,279201,214,34,2018-04-06 00:00:00,581.1793
1138.4689,279202,214,30,2018-04-06 00:00:00,237.6169
4207.1863,279203,214,61,2018-04-06 00:00:00,992.4209
3149.9574,279204,214,36,2018-04-06 00:00:00,516.0982
2133.2965,280301,214,25,2018-04-06 00:00:00,360.6968
5872.8597,257323,214,31,2018-04-06 00:00:00,428.4147
14109.7178,257324,214,62,2018-04-06 00:00:00,880.642
16093.834,257325,214,75,2018-04-06 00:00:00,1035.5011
5179.2322,257326,214,28,2018-04-06 00:00:00,387.5081
4982.4519,257327,214,21,2018-04-06 00:00:00,567.0005
5691.2269,257328,214,32,2018-04-06 00:00:00,444.3787
5022.1239,257329,214,25,2018-04-06 00:00:00,276.4004
8523.4616,257330,214,49,2018-04-06 00:00:00,501.7944
8841.6835,257401,214,66,2018-04-06 00:00:00,551.8156
15576.2931,257402,214,75,2018-04-06 00:00:00,917.2809
10921.635,257403,214,57,2018-04-06 00:00:00,754.1924
4985.9339,257404,214,18,2018-04-06 00:00:00,365.7645
10686.2889,257405,214,48,2018-04-06 00:00:00,658.5522
