GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
1869.1357,117301,24,13,2018-04-06 00:00:00,382.8957
732.4319,117401,24,6,2018-04-06 00:00:00,130.4756
3293.2703,118101,24,34,2018-04-06 00:00:00,461.3165
1015.582,118102,24,10,2018-04-06 00:00:00,118.6696
4574.9296,118201,24,59,2018-04-06 00:00:00,485.8414
2659.436,118202,24,26,2018-04-06 00:00:00,378.4843
2936.9351,119101,24,35,2018-04-06 00:00:00,310.4885
3041.6994,119201,24,33,2018-04-06 00:00:00,297.9443
1815.0241,120101,24,21,2018-04-06 00:00:00,184.0474
202.1331,120201,24,2,2018-04-06 00:00:00,14.07
2556.8041,120202,24,20,2018-04-06 00:00:00,233.5148
152.7087,121301,24,2,2018-04-06 00:00:00,37.5698
17.6077,121302,24,1,2018-04-06 00:00:00,1.8668
548.255,121401,24,6,2018-04-06 00:00:00,72.2112
160.3503,121402,24,4,2018-04-06 00:00:00,22.1513
1753.2008,123101,24,12,2018-04-06 00:00:00,174.4853
2977.5523,123201,24,16,2018-04-06 00:00:00,288.4205
5605.2994,125101,24,17,2018-04-06 00:00:00,283.9592
11122.3306,125102,24,34,2018-04-06 00:00:00,542.5406
9760.1335,125103,24,36,2018-04-06 00:00:00,498.2131
6287.3135,125104,24,15,2018-04-06 00:00:00,273.4267
10729.0406,125105,24,24,2018-04-06 00:00:00,496.7389
20285.0114,125106,24,57,2018-04-06 00:00:00,1014.1517
14313.0319,125107,24,34,2018-04-06 00:00:00,661.3867
19902.4867,125201,24,51,2018-04-06 00:00:00,918.237
8527.164,125202,24,23,2018-04-06 00:00:00,426.61
6696.3008,125203,24,20,2018-04-06 00:00:00,327.065
673.8464,131204,24,6,2018-04-06 00:00:00,54.5743
2091.5646,132101,24,24,2018-04-06 00:00:00,139.9727
2741.2774,132102,24,12,2018-04-06 00:00:00,157.1338
1321.2964,132103,24,7,2018-04-06 00:00:00,74.2811
8596.3161,132104,24,59,2018-04-06 00:00:00,635.9091
2100.4405,132105,24,33,2018-04-06 00:00:00,218.5925
4143.9629,132106,24,47,2018-04-06 00:00:00,439.6409
4863.1193,132107,24,40,2018-04-06 00:00:00,566.8437
4571.3856,132201,24,40,2018-04-06 00:00:00,448.2186
3550.3956,132202,24,51,2018-04-06 00:00:00,388.2655
1821.4486,132203,24,17,2018-04-06 00:00:00,142.3436
9119.6158,132204,24,72,2018-04-06 00:00:00,627.9795
7247.5333,132205,24,47,2018-04-06 00:00:00,724.0604
2127.5035,132206,24,14,2018-04-06 00:00:00,118.8826
2055.6329,132207,24,18,2018-04-06 00:00:00,161.1878
592.0501,133301,24,3,2018-04-06 00:00:00,32.3786
1949.9241,133304,24,14,2018-04-06 00:00:00,232.7351
968.1393,133305,24,5,2018-04-06 00:00:00,56.9075
2375.7728,133307,24,16,2018-04-06 00:00:00,186.1893
650.4152,133308,24,6,2018-04-06 00:00:00,69.2563
2041.3903,133309,24,18,2018-04-06 00:00:00,237.5534
3031.1896,133310,24,33,2018-04-06 00:00:00,341.6551
3643.6556,133311,24,26,2018-04-06 00:00:00,316.756
909.6208,133312,24,11,2018-04-06 00:00:00,78.1226
21.9724,133313,24,1,2018-04-06 00:00:00,1.4605
613.7415,133315,24,7,2018-04-06 00:00:00,117.4936
2236.9708,133316,24,25,2018-04-06 00:00:00,326.8358
4776.3719,133317,24,43,2018-04-06 00:00:00,400.7812
2586.8424,133318,24,17,2018-04-06 00:00:00,259.3114
4509.4652,133401,24,38,2018-04-06 00:00:00,395.6058
1893.4068,133402,24,10,2018-04-06 00:00:00,175.8851
133.9117,133403,24,2,2018-04-06 00:00:00,15.4207
483.9369,133407,24,5,2018-04-06 00:00:00,56.3213
2092.4222,133408,24,15,2018-04-06 00:00:00,287.9399
4600.4581,133409,24,43,2018-04-06 00:00:00,495.3068
9565.9593,104202,24,119,2018-04-06 00:00:00,2254.5243
591.5374,105101,24,13,2018-04-06 00:00:00,114.7178
1471.6585,106101,24,23,2018-04-06 00:00:00,163.6299
1087.3456,106201,24,20,2018-04-06 00:00:00,190.3295
2179.325,107101,24,14,2018-04-06 00:00:00,165.3368
1328.8042,107102,24,11,2018-04-06 00:00:00,137.5216
2428.5679,107201,24,21,2018-04-06 00:00:00,287.0661
3605.3715,107202,24,23,2018-04-06 00:00:00,365.5703
192.6326,108101,24,9,2018-04-06 00:00:00,55.7176
1068.0606,108201,24,24,2018-04-06 00:00:00,130.5351
163.2842,109301,24,2,2018-04-06 00:00:00,23.6576
204.7985,109401,24,3,2018-04-06 00:00:00,83.2414
780.8048,110302,24,11,2018-04-06 00:00:00,220.454
49.1439,111101,24,1,2018-04-06 00:00:00,45.0
661.095,111103,24,7,2018-04-06 00:00:00,56.0632
2561.2057,111201,24,31,2018-04-06 00:00:00,307.0499
1147.556,111202,24,8,2018-04-06 00:00:00,169.8965
49.1439,111203,24,1,2018-04-06 00:00:00,45.0
1476.587,112301,24,27,2018-04-06 00:00:00,270.3288
5114.1266,112401,24,77,2018-04-06 00:00:00,897.5539
1147.7172,113301,24,8,2018-04-06 00:00:00,93.8516
1134.9561,113401,24,8,2018-04-06 00:00:00,118.3688
326.9443,114101,24,5,2018-04-06 00:00:00,28.6751
994.4615,114201,24,11,2018-04-06 00:00:00,90.1027
5415.596,115301,24,19,2018-04-06 00:00:00,397.2307
6360.2268,115302,24,75,2018-04-06 00:00:00,497.6951
625.7014,115402,24,2,2018-04-06 00:00:00,54.0941
147.3356,116301,24,3,2018-04-06 00:00:00,37.4601
138.1393,116401,24,3,2018-04-06 00:00:00,89.6763
1471.5064,139203,24,29,2018-04-06 00:00:00,245.2014
942.4654,140101,24,14,2018-04-06 00:00:00,101.1294
520.1108,140102,24,8,2018-04-06 00:00:00,91.7616
1413.0252,140104,24,18,2018-04-06 00:00:00,194.3402
1456.1737,140105,24,15,2018-04-06 00:00:00,126.2091
824.3879,140106,24,8,2018-04-06 00:00:00,126.9132
2253.624,140107,24,32,2018-04-06 00:00:00,279.3057
381.7358,140108,24,6,2018-04-06 00:00:00,60.4838
677.9969,140201,24,8,2018-04-06 00:00:00,85.4915
2042.2176,140202,24,21,2018-04-06 00:00:00,265.1458
826.2295,140203,24,6,2018-04-06 00:00:00,68.2336
1188.8669,140204,24,14,2018-04-06 00:00:00,139.479
499.2477,140205,24,7,2018-04-06 00:00:00,34.8652
21.1163,140206,24,2,2018-04-06 00:00:00,4.1313
366.1747,140207,24,4,2018-04-06 00:00:00,41.6775
843.363,140208,24,12,2018-04-06 00:00:00,70.9659
811.0845,141301,24,7,2018-04-06 00:00:00,272.8685
543.1701,141302,24,4,2018-04-06 00:00:00,85.532
453.1483,141303,24,5,2018-04-06 00:00:00,41.9549
15.9574,141305,24,2,2018-04-06 00:00:00,4.4861
1168.8474,141306,24,20,2018-04-06 00:00:00,100.4779
447.0641,141307,24,5,2018-04-06 00:00:00,100.0354
1414.7249,141402,24,21,2018-04-06 00:00:00,172.4435
2821.6962,141403,24,15,2018-04-06 00:00:00,314.4549
2266.5545,141404,24,18,2018-04-06 00:00:00,258.05
1488.1829,141405,24,13,2018-04-06 00:00:00,131.9583
762.2356,141406,24,11,2018-04-06 00:00:00,104.435
