GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
2401.8671,792404,31,22,2018-04-06 00:00:00,224.4025
385.9598,792405,31,7,2018-04-06 00:00:00,29.9599
115.3135,794302,31,2,2018-04-06 00:00:00,37.0181
496.6424,794304,31,6,2018-04-06 00:00:00,46.2175
203.1717,794401,31,4,2018-04-06 00:00:00,35.5236
490.6189,794402,31,9,2018-04-06 00:00:00,47.6907
354.7029,794404,31,2,2018-04-06 00:00:00,39.987
352.3475,794405,31,4,2018-04-06 00:00:00,35.1919
236.1769,796301,31,3,2018-04-06 00:00:00,74.0195
786.6825,805402,31,8,2018-04-06 00:00:00,88.9215
2169.2366,806101,31,25,2018-04-06 00:00:00,146.4118
913.4086,806102,31,10,2018-04-06 00:00:00,61.8701
378.3619,806103,31,6,2018-04-06 00:00:00,53.0978
2064.9765,806104,31,26,2018-04-06 00:00:00,229.146
1056.8318,806105,31,14,2018-04-06 00:00:00,101.3757
790.8944,806201,31,5,2018-04-06 00:00:00,73.9825
864.7458,806202,31,11,2018-04-06 00:00:00,93.1625
847.5238,806203,31,5,2018-04-06 00:00:00,137.1638
465.0388,806204,31,3,2018-04-06 00:00:00,43.1551
1131.911,806205,31,6,2018-04-06 00:00:00,126.917
2325.5684,807101,31,55,2018-04-06 00:00:00,459.069
1563.3257,807201,31,41,2018-04-06 00:00:00,414.2387
1354.4579,810301,31,15,2018-04-06 00:00:00,148.3972
916.7809,810401,31,13,2018-04-06 00:00:00,201.502
1171.977,811301,31,15,2018-04-06 00:00:00,111.4942
1364.6639,811302,31,11,2018-04-06 00:00:00,116.8124
8.0898,811401,31,1,2018-04-06 00:00:00,0.8948
446.0029,811402,31,3,2018-04-06 00:00:00,29.7296
1142.5315,813301,31,9,2018-04-06 00:00:00,162.3574
3841.43,813302,31,41,2018-04-06 00:00:00,309.1843
259.1285,813303,31,3,2018-04-06 00:00:00,35.7155
164.8192,813304,31,3,2018-04-06 00:00:00,12.4609
1867.8487,813305,31,15,2018-04-06 00:00:00,150.6244
600.3783,813306,31,5,2018-04-06 00:00:00,58.7604
242.1154,813307,31,2,2018-04-06 00:00:00,22.1639
577.3934,813308,31,6,2018-04-06 00:00:00,58.1163
9.3889,813401,31,1,2018-04-06 00:00:00,0.8417
34.2981,813402,31,1,2018-04-06 00:00:00,62.2012
1049.0324,813404,31,7,2018-04-06 00:00:00,134.0399
1546.7685,813405,31,17,2018-04-06 00:00:00,127.9987
982.075,813406,31,16,2018-04-06 00:00:00,118.0618
632.1124,813407,31,6,2018-04-06 00:00:00,97.3644
382.0235,813408,31,3,2018-04-06 00:00:00,40.6008
916.7591,815301,31,14,2018-04-06 00:00:00,89.1115
8049.6718,815302,31,96,2018-04-06 00:00:00,1523.9423
2223.298,815401,31,31,2018-04-06 00:00:00,276.0369
182.0602,815402,31,2,2018-04-06 00:00:00,49.1243
320.0723,818301,31,8,2018-04-06 00:00:00,44.4696
20.8059,819202,31,1,2018-04-06 00:00:00,1.9128
811.1835,819203,31,10,2018-04-06 00:00:00,140.9213
948.1716,819204,31,13,2018-04-06 00:00:00,116.4143
1265.5182,819205,31,11,2018-04-06 00:00:00,219.7454
15.4517,819206,31,1,2018-04-06 00:00:00,1.9196
137.6707,822101,31,2,2018-04-06 00:00:00,15.0
985.0146,823101,31,6,2018-04-06 00:00:00,75.736
9.3226,824301,31,1,2018-04-06 00:00:00,1.5668
2155.2924,826301,31,16,2018-04-06 00:00:00,222.7728
656.0609,826302,31,7,2018-04-06 00:00:00,81.0654
3496.1156,826303,31,38,2018-04-06 00:00:00,446.6809
6282.5061,826401,31,71,2018-04-06 00:00:00,793.6111
58.6637,826402,31,4,2018-04-06 00:00:00,8.1668
26.7337,827302,31,2,2018-04-06 00:00:00,1.4682
825.1586,827303,31,8,2018-04-06 00:00:00,165.843
882.8857,827304,31,13,2018-04-06 00:00:00,102.1299
3619.5438,790203,31,22,2018-04-06 00:00:00,294.1249
234.45,792301,31,4,2018-04-06 00:00:00,45.6317
926.6713,792302,31,9,2018-04-06 00:00:00,99.4486
670.2237,792303,31,10,2018-04-06 00:00:00,84.3295
799.086,792304,31,11,2018-04-06 00:00:00,116.2576
939.7453,792305,31,11,2018-04-06 00:00:00,115.7823
484.3386,792401,31,7,2018-04-06 00:00:00,47.4829
910.0833,792402,31,11,2018-04-06 00:00:00,93.3886
1288.4038,792403,31,15,2018-04-06 00:00:00,101.5079
940.9089,829206,31,10,2018-04-06 00:00:00,204.327
3771.8974,829207,31,30,2018-04-06 00:00:00,405.9278
3074.0241,832101,31,38,2018-04-06 00:00:00,386.106
3462.7603,832201,31,44,2018-04-06 00:00:00,424.565
1768.9155,834101,31,25,2018-04-06 00:00:00,375.5623
8182.972,834102,31,79,2018-04-06 00:00:00,904.8831
9296.3276,834201,31,72,2018-04-06 00:00:00,759.071
2122.2133,834202,31,29,2018-04-06 00:00:00,443.4402
2563.0316,835101,31,16,2018-04-06 00:00:00,491.3368
905.3245,837301,31,5,2018-04-06 00:00:00,102.732
311.9699,837302,31,1,2018-04-06 00:00:00,68.2723
6744.7337,837401,31,52,2018-04-06 00:00:00,729.1362
2873.0312,837402,31,40,2018-04-06 00:00:00,334.6027
4512.777,837403,31,33,2018-04-06 00:00:00,484.4953
2539.4036,838102,31,23,2018-04-06 00:00:00,287.8376
3104.0887,838103,31,35,2018-04-06 00:00:00,348.3868
683.1535,838104,31,13,2018-04-06 00:00:00,125.6551
2024.8348,838105,31,21,2018-04-06 00:00:00,245.5307
1870.4379,838106,31,23,2018-04-06 00:00:00,454.4166
3167.8664,838107,31,25,2018-04-06 00:00:00,297.821
740.6658,838108,31,16,2018-04-06 00:00:00,55.5367
2314.7195,838202,31,34,2018-04-06 00:00:00,270.9094
2405.5572,838203,31,24,2018-04-06 00:00:00,320.7658
1786.2121,838204,31,22,2018-04-06 00:00:00,150.6434
1343.8105,838205,31,12,2018-04-06 00:00:00,228.9424
4122.2729,838206,31,61,2018-04-06 00:00:00,468.8905
1707.5127,838207,31,20,2018-04-06 00:00:00,315.5252
701.6322,838208,31,6,2018-04-06 00:00:00,135.094
1546.3066,841201,31,7,2018-04-06 00:00:00,125.7678
8.3163,843309,31,1,2018-04-06 00:00:00,1.0857
521.0518,843310,31,5,2018-04-06 00:00:00,68.6237
452.4251,843313,31,4,2018-04-06 00:00:00,40.5884
1119.9444,843314,31,5,2018-04-06 00:00:00,70.6951
3372.4746,843315,31,25,2018-04-06 00:00:00,435.8051
2881.7791,843316,31,15,2018-04-06 00:00:00,189.9731
1408.0201,843401,31,6,2018-04-06 00:00:00,123.7574
894.683,843411,31,6,2018-04-06 00:00:00,91.4536
138.0806,845302,31,1,2018-04-06 00:00:00,11.5298
910.2056,847301,31,4,2018-04-06 00:00:00,63.439
566.2749,854201,31,4,2018-04-06 00:00:00,66.9899
333.0536,864303,31,3,2018-04-06 00:00:00,27.5354
4447.4818,864304,31,22,2018-04-06 00:00:00,366.9692
3992.6318,864401,31,19,2018-04-06 00:00:00,260.4153
2524.553,864402,31,21,2018-04-06 00:00:00,277.1436
1914.4456,864403,31,13,2018-04-06 00:00:00,183.1319
373.8894,866301,31,4,2018-04-06 00:00:00,50.3878
202.6078,866302,31,3,2018-04-06 00:00:00,23.9327
616.1974,866401,31,5,2018-04-06 00:00:00,53.2558
387.6821,866402,31,7,2018-04-06 00:00:00,26.4034
151.345,867301,31,2,2018-04-06 00:00:00,30.8996
780.7232,867401,31,8,2018-04-06 00:00:00,105.9463
805.6425,869103,31,11,2018-04-06 00:00:00,82.1399
1658.3446,869104,31,21,2018-04-06 00:00:00,141.6027
382.0066,869105,31,1,2018-04-06 00:00:00,19.5504
291.979,869201,31,1,2018-04-06 00:00:00,47.8226
343.6585,796401,31,5,2018-04-06 00:00:00,148.017
1329.1144,798301,31,26,2018-04-06 00:00:00,189.6115
6333.6517,798302,31,127,2018-04-06 00:00:00,650.8498
0.0,798402,31,0,2018-04-06 00:00:00,0.0
1.7535,800101,31,1,2018-04-06 00:00:00,0.4821
817.4009,800201,31,5,2018-04-06 00:00:00,81.1118
1366.5366,801103,31,10,2018-04-06 00:00:00,153.8355
1687.5584,801201,31,12,2018-04-06 00:00:00,176.6365
36.4508,801202,31,2,2018-04-06 00:00:00,3.6641
941.9288,874401,31,5,2018-04-06 00:00:00,79.2406
2374.997,881301,31,53,2018-04-06 00:00:00,402.4664
5039.3752,881302,31,108,2018-04-06 00:00:00,552.1246
