GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
2359.4698,185401,227,27,2018-04-06 00:00:00,526.0231
4921.0774,186101,227,31,2018-04-06 00:00:00,483.5516
7711.3613,186201,227,77,2018-04-06 00:00:00,767.0947
5065.1239,187101,227,43,2018-04-06 00:00:00,748.6995
4161.927,187201,227,41,2018-04-06 00:00:00,703.1329
956.2596,188301,227,8,2018-04-06 00:00:00,130.9918
1413.2456,188302,227,22,2018-04-06 00:00:00,176.9459
527.3946,188303,227,10,2018-04-06 00:00:00,87.5576
2301.4061,188304,227,33,2018-04-06 00:00:00,459.1104
1835.8098,188305,227,20,2018-04-06 00:00:00,315.4105
1839.2739,188306,227,27,2018-04-06 00:00:00,326.8098
1095.5369,188307,227,11,2018-04-06 00:00:00,202.2084
1448.2059,188401,227,11,2018-04-06 00:00:00,174.3721
2929.5662,188402,227,40,2018-04-06 00:00:00,511.4793
2036.5398,188403,227,26,2018-04-06 00:00:00,351.7908
2250.7169,188404,227,25,2018-04-06 00:00:00,347.335
1625.0907,188405,227,33,2018-04-06 00:00:00,421.7497
2309.6493,188406,227,36,2018-04-06 00:00:00,963.2178
117.7797,188407,227,2,2018-04-06 00:00:00,14.7356
2412.7991,189101,227,26,2018-04-06 00:00:00,299.9346
3949.959,189102,227,37,2018-04-06 00:00:00,656.8497
838.8386,189103,227,16,2018-04-06 00:00:00,252.7228
1539.9593,189104,227,20,2018-04-06 00:00:00,324.019
879.8396,189105,227,12,2018-04-06 00:00:00,131.567
3009.2327,189106,227,42,2018-04-06 00:00:00,481.1556
1841.3675,189201,227,28,2018-04-06 00:00:00,400.2484
1397.3013,189202,227,17,2018-04-06 00:00:00,454.6491
1974.4194,159403,227,22,2018-04-06 00:00:00,195.6457
3204.7457,173403,227,51,2018-04-06 00:00:00,546.1121
521.0722,166101,227,5,2018-04-06 00:00:00,73.7381
1093.4012,166102,227,15,2018-04-06 00:00:00,114.3671
7238.3363,166201,227,36,2018-04-06 00:00:00,671.198
2664.0606,166202,227,23,2018-04-06 00:00:00,424.7044
250.2705,167101,227,4,2018-04-06 00:00:00,57.1191
2799.0382,167102,227,31,2018-04-06 00:00:00,361.7451
7617.6396,167103,227,74,2018-04-06 00:00:00,941.1109
5568.5742,167201,227,49,2018-04-06 00:00:00,573.522
265.9417,167202,227,2,2018-04-06 00:00:00,26.8023
274.966,167203,227,2,2018-04-06 00:00:00,44.8992
9.9057,169301,227,1,2018-04-06 00:00:00,2.1936
499.952,169302,227,9,2018-04-06 00:00:00,161.5506
1983.1067,169303,227,20,2018-04-06 00:00:00,438.6821
45.3255,169304,227,1,2018-04-06 00:00:00,7.7186
621.3078,169305,227,8,2018-04-06 00:00:00,128.8432
2777.8774,169306,227,31,2018-04-06 00:00:00,364.878
2420.4139,169401,227,29,2018-04-06 00:00:00,326.1904
761.4324,169402,227,11,2018-04-06 00:00:00,110.4945
71.0782,169403,227,2,2018-04-06 00:00:00,12.4394
1736.5114,169404,227,17,2018-04-06 00:00:00,336.7312
430.1529,169405,227,8,2018-04-06 00:00:00,116.6389
3.1736,169406,227,1,2018-04-06 00:00:00,1.0
31349.2067,170101,227,253,2018-04-06 00:00:00,10419.3119
49447.9748,170102,227,226,2018-04-06 00:00:00,13094.6667
1714.8885,170201,227,10,2018-04-06 00:00:00,285.9105
4553.4045,170202,227,36,2018-04-06 00:00:00,754.9258
261.7768,172101,227,9,2018-04-06 00:00:00,57.1691
1570.9963,172102,227,19,2018-04-06 00:00:00,338.7642
452.701,172103,227,5,2018-04-06 00:00:00,80.5345
147.0161,172201,227,3,2018-04-06 00:00:00,50.5602
659.0732,172202,227,8,2018-04-06 00:00:00,199.3137
893.3806,172203,227,24,2018-04-06 00:00:00,167.192
3318.7479,173301,227,40,2018-04-06 00:00:00,525.0795
2400.0803,173302,227,20,2018-04-06 00:00:00,404.1406
2684.3904,173303,227,44,2018-04-06 00:00:00,513.1489
2141.8647,173304,227,34,2018-04-06 00:00:00,343.1986
2498.7632,173305,227,40,2018-04-06 00:00:00,523.8515
4079.2083,173401,227,45,2018-04-06 00:00:00,604.1567
2540.6394,173402,227,46,2018-04-06 00:00:00,415.7708
3851.0978,148403,227,16,2018-04-06 00:00:00,232.4022
2193.2693,173404,227,19,2018-04-06 00:00:00,344.1751
3211.1213,173405,227,35,2018-04-06 00:00:00,598.235
287.4346,174201,227,1,2018-04-06 00:00:00,34.9166
754.7996,175401,227,11,2018-04-06 00:00:00,78.0426
4280.4144,176301,227,40,2018-04-06 00:00:00,411.9625
1083.6232,176401,227,16,2018-04-06 00:00:00,77.1504
350.6069,177301,227,6,2018-04-06 00:00:00,53.7396
168.7279,177401,227,2,2018-04-06 00:00:00,42.7997
3206.358,178301,227,41,2018-04-06 00:00:00,464.4212
2510.0882,178401,227,34,2018-04-06 00:00:00,286.2321
2307.2117,179101,227,23,2018-04-06 00:00:00,339.4657
2162.1856,179201,227,24,2018-04-06 00:00:00,429.8031
7567.792,180101,227,63,2018-04-06 00:00:00,781.4053
9264.2106,180201,227,82,2018-04-06 00:00:00,1034.1847
747.3058,181101,227,5,2018-04-06 00:00:00,109.8869
487.4231,181201,227,2,2018-04-06 00:00:00,41.4798
2741.2341,182301,227,18,2018-04-06 00:00:00,342.1064
2930.1551,182401,227,16,2018-04-06 00:00:00,345.7618
2891.6804,183301,227,17,2018-04-06 00:00:00,395.1369
3135.9439,183302,227,12,2018-04-06 00:00:00,347.7461
1010.7512,183401,227,7,2018-04-06 00:00:00,228.2089
2247.7161,183402,227,13,2018-04-06 00:00:00,300.0491
305.5714,184201,227,3,2018-04-06 00:00:00,46.437
455.3526,185301,227,5,2018-04-06 00:00:00,73.3326
475.8345,150204,227,16,2018-04-06 00:00:00,131.1987
2828.7475,151101,227,18,2018-04-06 00:00:00,265.7806
3424.1776,151201,227,23,2018-04-06 00:00:00,298.4769
2963.491,152101,227,33,2018-04-06 00:00:00,468.2579
1560.0862,152201,227,19,2018-04-06 00:00:00,143.6386
534.1045,153101,227,5,2018-04-06 00:00:00,51.0841
846.3173,153102,227,11,2018-04-06 00:00:00,195.1379
3432.6848,153201,227,41,2018-04-06 00:00:00,399.4323
2204.655,153202,227,23,2018-04-06 00:00:00,262.898
332.0047,154101,227,2,2018-04-06 00:00:00,45.0633
991.2041,154102,227,9,2018-04-06 00:00:00,181.5948
396.8519,154201,227,2,2018-04-06 00:00:00,37.5487
365.7995,154202,227,3,2018-04-06 00:00:00,31.7424
260.4565,155101,227,3,2018-04-06 00:00:00,52.1656
1671.8965,155102,227,20,2018-04-06 00:00:00,292.0205
2838.6997,155103,227,31,2018-04-06 00:00:00,411.998
2021.9339,155104,227,34,2018-04-06 00:00:00,398.6117
857.2019,155201,227,17,2018-04-06 00:00:00,247.0096
1568.208,155202,227,24,2018-04-06 00:00:00,237.9368
1688.7407,155203,227,24,2018-04-06 00:00:00,285.5379
726.7237,155204,227,15,2018-04-06 00:00:00,124.6449
460.9086,156101,227,3,2018-04-06 00:00:00,69.5254
186.6036,156201,227,3,2018-04-06 00:00:00,40.4112
597.7759,157101,227,8,2018-04-06 00:00:00,113.6312
316.053,157201,227,12,2018-04-06 00:00:00,43.8063
364.2332,158101,227,5,2018-04-06 00:00:00,128.4229
853.9116,158102,227,13,2018-04-06 00:00:00,224.0793
1632.4376,158103,227,17,2018-04-06 00:00:00,381.7343
16.7943,158104,227,2,2018-04-06 00:00:00,6.2838
452.9091,158201,227,5,2018-04-06 00:00:00,69.8215
773.7875,158202,227,9,2018-04-06 00:00:00,140.2984
1218.9508,158204,227,16,2018-04-06 00:00:00,356.1408
