GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
2440.233,687302,219,25,2018-04-06 00:00:00,313.5495
3349.9493,687303,219,34,2018-04-06 00:00:00,441.5629
5102.0722,687304,219,53,2018-04-06 00:00:00,511.3342
2095.3432,687401,219,19,2018-04-06 00:00:00,235.2249
5189.1294,687402,219,69,2018-04-06 00:00:00,707.0507
3351.4275,687403,219,38,2018-04-06 00:00:00,397.0717
1781.407,687404,219,13,2018-04-06 00:00:00,219.4555
910.831,688301,219,9,2018-04-06 00:00:00,197.6696
292.2657,688401,219,4,2018-04-06 00:00:00,41.9615
2734.8194,689101,219,23,2018-04-06 00:00:00,378.7883
1677.1593,689102,219,19,2018-04-06 00:00:00,253.0828
1650.2933,689103,219,16,2018-04-06 00:00:00,237.6858
2064.0837,689201,219,26,2018-04-06 00:00:00,266.0213
2368.096,689202,219,33,2018-04-06 00:00:00,373.406
3373.0158,689203,219,43,2018-04-06 00:00:00,575.9805
70.3154,690101,219,4,2018-04-06 00:00:00,25.6035
3134.4097,690102,219,30,2018-04-06 00:00:00,638.9363
7420.9048,690201,219,46,2018-04-06 00:00:00,1280.6445
32.9437,690202,219,2,2018-04-06 00:00:00,5.489
4610.4342,675404,219,28,2018-04-06 00:00:00,697.4713
2958.7667,682301,219,24,2018-04-06 00:00:00,348.3972
1757.5696,676206,219,13,2018-04-06 00:00:00,190.9433
2054.9761,676207,219,29,2018-04-06 00:00:00,400.9601
3516.5568,677101,219,60,2018-04-06 00:00:00,534.2737
11995.3159,677102,219,64,2018-04-06 00:00:00,1172.4911
20504.584,677103,219,115,2018-04-06 00:00:00,1467.955
4359.9059,677201,219,26,2018-04-06 00:00:00,298.467
4395.7351,677202,219,32,2018-04-06 00:00:00,439.2865
3958.8823,677203,219,48,2018-04-06 00:00:00,797.9738
12809.0244,678301,219,64,2018-04-06 00:00:00,970.8685
5990.7939,678302,219,46,2018-04-06 00:00:00,589.5972
2797.9003,678303,219,20,2018-04-06 00:00:00,232.3177
2188.1771,678304,219,11,2018-04-06 00:00:00,201.6596
4204.9202,678305,219,32,2018-04-06 00:00:00,345.8771
6968.3188,678306,219,58,2018-04-06 00:00:00,618.0621
1450.5356,678307,219,21,2018-04-06 00:00:00,171.5652
565.9485,678308,219,4,2018-04-06 00:00:00,60.385
308.936,678401,219,3,2018-04-06 00:00:00,49.3996
2186.8437,678402,219,20,2018-04-06 00:00:00,240.8903
5615.2481,678403,219,32,2018-04-06 00:00:00,535.6925
3389.5078,678404,219,24,2018-04-06 00:00:00,226.359
2545.2546,678405,219,11,2018-04-06 00:00:00,165.3715
1127.5177,678406,219,16,2018-04-06 00:00:00,118.4139
4320.0903,678407,219,27,2018-04-06 00:00:00,429.2701
24862.36,678408,219,128,2018-04-06 00:00:00,1589.9916
6204.7845,679301,219,45,2018-04-06 00:00:00,741.6919
2829.6412,679302,219,20,2018-04-06 00:00:00,263.4263
1484.0602,679303,219,14,2018-04-06 00:00:00,111.7733
633.6027,679304,219,8,2018-04-06 00:00:00,53.2006
2231.0096,679305,219,16,2018-04-06 00:00:00,167.9604
7832.0802,679306,219,61,2018-04-06 00:00:00,771.3313
2430.439,679307,219,21,2018-04-06 00:00:00,280.2127
3052.3674,679308,219,29,2018-04-06 00:00:00,361.1776
2563.6576,679309,219,43,2018-04-06 00:00:00,293.892
4529.2432,679401,219,45,2018-04-06 00:00:00,645.5027
3656.0898,679402,219,49,2018-04-06 00:00:00,491.8878
3108.3946,679403,219,29,2018-04-06 00:00:00,481.2904
5343.9684,679404,219,65,2018-04-06 00:00:00,728.7984
3148.4265,679405,219,48,2018-04-06 00:00:00,293.268
1767.1896,679406,219,12,2018-04-06 00:00:00,249.4413
1280.7748,679407,219,14,2018-04-06 00:00:00,136.4662
2207.182,679408,219,17,2018-04-06 00:00:00,185.6389
2745.2508,679409,219,37,2018-04-06 00:00:00,304.6261
2387.7386,680301,219,26,2018-04-06 00:00:00,350.6074
3530.9139,680302,219,40,2018-04-06 00:00:00,421.8725
2867.344,680401,219,37,2018-04-06 00:00:00,365.5862
2459.9015,680402,219,33,2018-04-06 00:00:00,334.4882
