GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
2401.0062,499201,25,24,2018-04-06 00:00:00,253.0221
961.0355,503301,25,9,2018-04-06 00:00:00,102.2246
35.3395,503401,25,2,2018-04-06 00:00:00,7.4568
1500.5175,504101,25,15,2018-04-06 00:00:00,281.0631
2373.0708,508301,25,23,2018-04-06 00:00:00,231.114
552.0299,508401,25,5,2018-04-06 00:00:00,104.8895
375.7709,509201,25,4,2018-04-06 00:00:00,84.5571
320.9582,512101,25,5,2018-04-06 00:00:00,119.3464
703.3818,512201,25,9,2018-04-06 00:00:00,110.0066
452.456,512202,25,4,2018-04-06 00:00:00,71.8832
387.9081,513101,25,4,2018-04-06 00:00:00,58.0
626.5842,513201,25,5,2018-04-06 00:00:00,61.3489
221.1361,517402,25,2,2018-04-06 00:00:00,24.3056
515.0965,523301,25,7,2018-04-06 00:00:00,54.9001
2052.9487,556201,25,13,2018-04-06 00:00:00,138.5657
206.166,557103,25,3,2018-04-06 00:00:00,24.1557
10.1624,557204,25,1,2018-04-06 00:00:00,17.0
873.1368,558101,25,14,2018-04-06 00:00:00,183.7192
2582.2233,558102,25,21,2018-04-06 00:00:00,197.896
1256.2536,558103,25,12,2018-04-06 00:00:00,201.8933
2684.8389,558104,25,27,2018-04-06 00:00:00,441.8838
1756.1289,558105,25,20,2018-04-06 00:00:00,214.1162
568.7656,558201,25,9,2018-04-06 00:00:00,75.8636
1325.3325,558202,25,12,2018-04-06 00:00:00,89.8563
624.3805,558203,25,4,2018-04-06 00:00:00,36.3983
1297.3814,558204,25,13,2018-04-06 00:00:00,95.8572
641.6592,558205,25,6,2018-04-06 00:00:00,61.6216
1265.4779,559401,25,7,2018-04-06 00:00:00,83.292
410.6197,457201,25,4,2018-04-06 00:00:00,33.4667
564.8695,457202,25,6,2018-04-06 00:00:00,58.0221
791.4241,457203,25,7,2018-04-06 00:00:00,53.5285
8.7378,458201,25,1,2018-04-06 00:00:00,1.1126
2491.4416,460301,25,37,2018-04-06 00:00:00,320.3981
1465.2093,460401,25,31,2018-04-06 00:00:00,270.5174
85.3144,461101,25,3,2018-04-06 00:00:00,12.8754
640.5525,461201,25,8,2018-04-06 00:00:00,112.5087
527.3687,464301,25,10,2018-04-06 00:00:00,128.0575
1117.9927,464401,25,22,2018-04-06 00:00:00,146.4874
30.2573,465201,25,2,2018-04-06 00:00:00,2.2716
1810.2318,466301,25,19,2018-04-06 00:00:00,161.2675
285.0867,468301,25,3,2018-04-06 00:00:00,27.1074
206.4061,468302,25,1,2018-04-06 00:00:00,32.0
1397.1011,468401,25,11,2018-04-06 00:00:00,236.6992
491.1479,468402,25,6,2018-04-06 00:00:00,67.1706
615.1812,471301,25,8,2018-04-06 00:00:00,73.4231
966.2495,471401,25,12,2018-04-06 00:00:00,181.2197
1093.9567,473401,25,10,2018-04-06 00:00:00,132.1915
194.1264,474401,25,2,2018-04-06 00:00:00,34.1361
1284.0776,475101,25,15,2018-04-06 00:00:00,133.0416
2564.6219,475102,25,26,2018-04-06 00:00:00,326.13
697.374,475201,25,11,2018-04-06 00:00:00,86.5713
1454.6782,475202,25,12,2018-04-06 00:00:00,263.739
390.8124,476301,25,4,2018-04-06 00:00:00,39.8711
20.0812,476401,25,1,2018-04-06 00:00:00,9.8473
123.6652,477201,25,2,2018-04-06 00:00:00,14.8615
269.0716,480401,25,3,2018-04-06 00:00:00,28.4701
260.8221,481102,25,5,2018-04-06 00:00:00,44.6197
1518.6315,481103,25,15,2018-04-06 00:00:00,187.1629
3505.179,481201,25,25,2018-04-06 00:00:00,461.9403
1499.5538,481202,25,23,2018-04-06 00:00:00,191.5082
680.4679,481203,25,6,2018-04-06 00:00:00,64.0523
746.0147,482401,25,6,2018-04-06 00:00:00,103.7481
21.7344,483101,25,1,2018-04-06 00:00:00,3.6472
333.4313,484102,25,4,2018-04-06 00:00:00,40.343
2036.2339,484201,25,34,2018-04-06 00:00:00,223.8518
1391.1501,484202,25,11,2018-04-06 00:00:00,105.3009
30.2822,485201,25,2,2018-04-06 00:00:00,19.3444
345.2773,487201,25,6,2018-04-06 00:00:00,193.1152
928.5237,490101,25,7,2018-04-06 00:00:00,63.0656
509.9892,490102,25,3,2018-04-06 00:00:00,52.2297
475.754,490103,25,3,2018-04-06 00:00:00,43.8265
591.9548,491401,25,12,2018-04-06 00:00:00,63.05
42.3777,492103,25,1,2018-04-06 00:00:00,9.8684
402.5145,492201,25,4,2018-04-06 00:00:00,37.5347
570.4621,492202,25,10,2018-04-06 00:00:00,68.8343
720.9116,492203,25,13,2018-04-06 00:00:00,112.461
189.3842,493301,25,2,2018-04-06 00:00:00,45.1835
310.6307,496201,25,2,2018-04-06 00:00:00,39.9572
1367.0536,604301,25,7,2018-04-06 00:00:00,125.2613
638.5274,604401,25,4,2018-04-06 00:00:00,65.2332
839.3238,606101,25,7,2018-04-06 00:00:00,61.1849
28.2064,607301,25,2,2018-04-06 00:00:00,6.9699
28.436,607303,25,2,2018-04-06 00:00:00,3.032
581.9551,607304,25,5,2018-04-06 00:00:00,78.3869
45.4525,607402,25,1,2018-04-06 00:00:00,3.456
499.6402,607403,25,4,2018-04-06 00:00:00,43.9244
663.1985,607404,25,4,2018-04-06 00:00:00,46.9167
2339.0056,611101,25,19,2018-04-06 00:00:00,231.4692
1342.0653,611102,25,14,2018-04-06 00:00:00,123.8637
501.9446,611103,25,3,2018-04-06 00:00:00,39.2536
148.417,611104,25,2,2018-04-06 00:00:00,16.0
1507.3201,611105,25,14,2018-04-06 00:00:00,421.9848
480.6262,523302,25,7,2018-04-06 00:00:00,54.1716
324.3292,524101,25,4,2018-04-06 00:00:00,47.8235
142.6174,524201,25,2,2018-04-06 00:00:00,15.0
23.356,525301,25,1,2018-04-06 00:00:00,55.647
1183.0641,525401,25,7,2018-04-06 00:00:00,102.4099
11.9198,526401,25,1,2018-04-06 00:00:00,5.8856
2577.2667,527101,25,33,2018-04-06 00:00:00,328.6485
107.5492,527102,25,3,2018-04-06 00:00:00,22.0777
12.8471,527201,25,1,2018-04-06 00:00:00,1.3054
1440.7977,527202,25,21,2018-04-06 00:00:00,153.8553
3146.7169,527203,25,34,2018-04-06 00:00:00,263.903
1762.0314,528301,25,15,2018-04-06 00:00:00,196.9237
970.9402,528401,25,10,2018-04-06 00:00:00,162.4862
8.1935,529201,25,1,2018-04-06 00:00:00,0.8197
1119.5809,531301,25,6,2018-04-06 00:00:00,92.6728
329.4898,534102,25,5,2018-04-06 00:00:00,47.9889
281.7314,534203,25,3,2018-04-06 00:00:00,24.1948
2929.435,539301,25,30,2018-04-06 00:00:00,283.502
3898.3565,539401,25,39,2018-04-06 00:00:00,349.3398
102.2754,540401,25,1,2018-04-06 00:00:00,13.2711
1565.6809,541301,25,28,2018-04-06 00:00:00,181.6947
