GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
11532.5363,15102,170,60,2018-04-06 00:00:00,642.2408
5660.827,15103,170,13,2018-04-06 00:00:00,301.7249
4496.3118,15104,170,9,2018-04-06 00:00:00,226.4693
11688.4395,15105,170,40,2018-04-06 00:00:00,724.3616
8180.8921,15106,170,28,2018-04-06 00:00:00,427.7048
13986.5744,15107,170,39,2018-04-06 00:00:00,765.5723
7172.3119,15108,170,41,2018-04-06 00:00:00,416.457
30379.4147,13301,170,106,2018-04-06 00:00:00,2027.7025
11966.704,13302,170,41,2018-04-06 00:00:00,654.1117
14726.6689,13303,170,40,2018-04-06 00:00:00,728.6586
11948.4574,13304,170,28,2018-04-06 00:00:00,593.6727
22831.2752,13305,170,57,2018-04-06 00:00:00,1114.4124
26702.3756,13401,170,64,2018-04-06 00:00:00,1377.3019
6349.0605,13402,170,16,2018-04-06 00:00:00,308.7138
10632.6564,13403,170,29,2018-04-06 00:00:00,527.5877
10352.7378,13404,170,51,2018-04-06 00:00:00,675.1306
27001.4406,13405,170,88,2018-04-06 00:00:00,1689.4097
56492.5285,14101,170,152,2018-04-06 00:00:00,2891.5176
46872.8843,14102,170,139,2018-04-06 00:00:00,2253.7566
48932.8385,14103,170,119,2018-04-06 00:00:00,2379.9452
15903.6554,14104,170,64,2018-04-06 00:00:00,866.2154
10104.5545,14105,170,32,2018-04-06 00:00:00,518.6516
8851.6836,14106,170,36,2018-04-06 00:00:00,494.9
2134.3826,14107,170,6,2018-04-06 00:00:00,140.2056
21006.1576,11301,170,96,2018-04-06 00:00:00,1505.7039
13491.2463,11302,170,78,2018-04-06 00:00:00,859.8431
22975.0891,11303,170,63,2018-04-06 00:00:00,1332.6576
13553.6348,11304,170,61,2018-04-06 00:00:00,815.9861
10285.9123,11401,170,53,2018-04-06 00:00:00,553.1041
15220.5981,11402,170,59,2018-04-06 00:00:00,770.6256
11436.3073,11403,170,28,2018-04-06 00:00:00,693.323
10389.8027,11404,170,67,2018-04-06 00:00:00,630.6769
25636.9797,12101,170,76,2018-04-06 00:00:00,1874.0685
22000.5206,12102,170,73,2018-04-06 00:00:00,2312.1986
59768.0464,12103,170,164,2018-04-06 00:00:00,3684.4243
70991.0215,12104,170,192,2018-04-06 00:00:00,4664.9189
20068.7956,12105,170,48,2018-04-06 00:00:00,1152.851
14213.9363,12106,170,51,2018-04-06 00:00:00,800.9777
9761.7041,12107,170,59,2018-04-06 00:00:00,530.6804
27918.2851,12108,170,77,2018-04-06 00:00:00,1505.1397
21092.2721,12109,170,49,2018-04-06 00:00:00,1168.3961
33524.1575,12110,170,87,2018-04-06 00:00:00,1671.3553
44845.695,12111,170,163,2018-04-06 00:00:00,2429.7627
31888.4692,12112,170,140,2018-04-06 00:00:00,1754.3454
34773.7194,12201,170,155,2018-04-06 00:00:00,1949.2391
6963.4998,12202,170,58,2018-04-06 00:00:00,346.7532
36886.6888,12203,170,105,2018-04-06 00:00:00,1911.2646
20829.6197,12204,170,60,2018-04-06 00:00:00,1082.6923
26824.4265,12205,170,72,2018-04-06 00:00:00,1437.6618
14880.733,12206,170,53,2018-04-06 00:00:00,816.4613
5491.8736,12207,170,19,2018-04-06 00:00:00,321.8305
29558.1355,12208,170,88,2018-04-06 00:00:00,1666.585
78375.7947,12209,170,265,2018-04-06 00:00:00,5170.6186
36117.928,12210,170,139,2018-04-06 00:00:00,2050.9354
79394.901,12211,170,257,2018-04-06 00:00:00,5100.1925
36980.6238,12212,170,155,2018-04-06 00:00:00,4365.7845
18743.5852,15203,170,56,2018-04-06 00:00:00,1005.5094
13320.6661,15204,170,39,2018-04-06 00:00:00,684.2159
13707.7323,15205,170,28,2018-04-06 00:00:00,702.8466
12962.252,15206,170,50,2018-04-06 00:00:00,672.0599
12749.7484,15207,170,34,2018-04-06 00:00:00,656.4994
40785.8957,15208,170,107,2018-04-06 00:00:00,2199.1596
17001.8025,15209,170,64,2018-04-06 00:00:00,868.4661
11166.732,15210,170,20,2018-04-06 00:00:00,567.4409
12528.2253,15211,170,64,2018-04-06 00:00:00,670.7692
26547.0558,15212,170,65,2018-04-06 00:00:00,1347.2245
3484.0712,15213,170,27,2018-04-06 00:00:00,179.4466
29703.8455,15214,170,125,2018-04-06 00:00:00,1620.2128
14218.3401,15215,170,56,2018-04-06 00:00:00,773.3089
53854.8709,15216,170,240,2018-04-06 00:00:00,3277.2567
2505.6871,16301,170,31,2018-04-06 00:00:00,555.3165
2255.794,16401,170,37,2018-04-06 00:00:00,370.8128
1659.8471,17101,170,25,2018-04-06 00:00:00,192.5711
3017.5135,17102,170,39,2018-04-06 00:00:00,388.7554
3184.3818,17103,170,23,2018-04-06 00:00:00,243.8276
2108.3741,17104,170,13,2018-04-06 00:00:00,273.6334
1856.0837,17105,170,28,2018-04-06 00:00:00,319.4679
1908.9752,17201,170,27,2018-04-06 00:00:00,347.4962
3358.6177,17202,170,39,2018-04-06 00:00:00,258.6139
5616.926,17203,170,42,2018-04-06 00:00:00,529.2864
