GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
5011.2303,14106,17,20,2018-04-06 00:00:00,267.6456
212.781,14107,17,1,2018-04-06 00:00:00,18.9288
1377.1782,14108,17,18,2018-04-06 00:00:00,208.9073
4930.8766,14201,17,38,2018-04-06 00:00:00,414.6991
3119.153,14202,17,6,2018-04-06 00:00:00,182.6526
7872.9982,14203,17,25,2018-04-06 00:00:00,424.1983
7941.1391,14204,17,27,2018-04-06 00:00:00,379.5228
18902.5748,14205,17,61,2018-04-06 00:00:00,872.126
27091.8921,14206,17,69,2018-04-06 00:00:00,1271.5558
35205.4967,14207,17,101,2018-04-06 00:00:00,1716.6311
46835.1624,14208,17,132,2018-04-06 00:00:00,2154.712
26285.7653,15101,17,107,2018-04-06 00:00:00,1299.2942
8941.1618,15102,17,47,2018-04-06 00:00:00,436.9302
4225.7329,15103,17,9,2018-04-06 00:00:00,198.6867
2576.1872,15104,17,6,2018-04-06 00:00:00,109.2257
8104.2596,15105,17,27,2018-04-06 00:00:00,552.8167
7256.7797,15106,17,26,2018-04-06 00:00:00,329.3675
8304.3012,15107,17,22,2018-04-06 00:00:00,391.9357
4711.6865,15108,17,25,2018-04-06 00:00:00,226.5892
35337.9512,15109,17,97,2018-04-06 00:00:00,1670.1525
13291.1571,15110,17,36,2018-04-06 00:00:00,627.4666
13325.4777,15111,17,39,2018-04-06 00:00:00,618.9058
3804.7437,15112,17,13,2018-04-06 00:00:00,180.8336
10875.7968,15113,17,35,2018-04-06 00:00:00,536.2621
7022.0685,15114,17,21,2018-04-06 00:00:00,330.4065
2677.8569,15115,17,13,2018-04-06 00:00:00,124.1369
5209.5712,15116,17,23,2018-04-06 00:00:00,240.4009
7142.1723,15201,17,21,2018-04-06 00:00:00,330.0223
5303.1409,15202,17,12,2018-04-06 00:00:00,252.3556
10913.8559,15203,17,33,2018-04-06 00:00:00,489.2969
6022.1192,15204,17,19,2018-04-06 00:00:00,278.3571
7768.6178,15205,17,17,2018-04-06 00:00:00,348.824
8886.9539,15206,17,34,2018-04-06 00:00:00,417.1177
13690.2771,15207,17,33,2018-04-06 00:00:00,646.8866
29986.9895,15208,17,78,2018-04-06 00:00:00,1461.426
10174.2269,15209,17,41,2018-04-06 00:00:00,468.3107
7833.4464,15210,17,16,2018-04-06 00:00:00,342.0931
9670.3385,15211,17,47,2018-04-06 00:00:00,461.6728
17513.3279,15212,17,41,2018-04-06 00:00:00,838.4786
12099.2511,11301,17,59,2018-04-06 00:00:00,649.7827
