GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
419.5784,843408,218,5,2018-04-06 00:00:00,38.8861
621.507,843409,218,7,2018-04-06 00:00:00,46.6733
1538.8968,813406,218,22,2018-04-06 00:00:00,275.808
475.3924,843411,218,7,2018-04-06 00:00:00,93.2163
824.492,843412,218,7,2018-04-06 00:00:00,163.5031
1350.0471,845401,218,13,2018-04-06 00:00:00,248.1716
52.0206,845402,218,3,2018-04-06 00:00:00,22.0538
3573.2656,847301,218,22,2018-04-06 00:00:00,297.4122
1684.8802,847401,218,10,2018-04-06 00:00:00,179.1961
113.6022,848301,218,1,2018-04-06 00:00:00,31.6885
288.6129,850101,218,2,2018-04-06 00:00:00,25.3953
2305.5675,850201,218,11,2018-04-06 00:00:00,233.1301
1316.3445,852101,218,14,2018-04-06 00:00:00,231.0778
823.4308,852201,218,10,2018-04-06 00:00:00,161.9386
2431.6319,854101,218,17,2018-04-06 00:00:00,231.1613
442.4368,854201,218,5,2018-04-06 00:00:00,69.9396
1158.6561,856301,218,12,2018-04-06 00:00:00,118.5993
224.5501,856401,218,2,2018-04-06 00:00:00,38.7477
1364.3418,859101,218,13,2018-04-06 00:00:00,177.6957
9026.2538,863101,218,28,2018-04-06 00:00:00,1008.2321
3865.496,829207,218,34,2018-04-06 00:00:00,514.1795
1737.0457,843410,218,10,2018-04-06 00:00:00,268.1129
2792.263,829204,218,39,2018-04-06 00:00:00,690.6452
4493.0574,829205,218,57,2018-04-06 00:00:00,608.5813
1625.896,829206,218,20,2018-04-06 00:00:00,269.2035
2104.6013,829208,218,20,2018-04-06 00:00:00,221.4024
1286.8807,830101,218,14,2018-04-06 00:00:00,280.8679
463.6596,830201,218,5,2018-04-06 00:00:00,67.4561
93.7082,831101,218,3,2018-04-06 00:00:00,7.9717
28.78,831102,218,1,2018-04-06 00:00:00,12.0622
1083.3138,831103,218,9,2018-04-06 00:00:00,112.715
1204.516,831201,218,11,2018-04-06 00:00:00,220.1286
448.3474,831202,218,5,2018-04-06 00:00:00,107.9595
6727.0564,832101,218,93,2018-04-06 00:00:00,1037.2498
8627.5409,832201,218,107,2018-04-06 00:00:00,1263.8396
1190.9083,834101,218,16,2018-04-06 00:00:00,237.9082
7389.6035,834102,218,67,2018-04-06 00:00:00,780.9906
6156.4856,834201,218,45,2018-04-06 00:00:00,713.7024
1104.4399,834202,218,18,2018-04-06 00:00:00,183.0997
3285.3666,835101,218,23,2018-04-06 00:00:00,681.8304
382.9362,835201,218,2,2018-04-06 00:00:00,132.541
2197.1472,836301,218,40,2018-04-06 00:00:00,558.556
927.731,836401,218,18,2018-04-06 00:00:00,191.4521
2638.4526,837301,218,19,2018-04-06 00:00:00,372.7253
2018.4394,837302,218,10,2018-04-06 00:00:00,530.8602
16904.0109,837401,218,131,2018-04-06 00:00:00,2555.7747
12935.6029,837402,218,171,2018-04-06 00:00:00,1990.585
18546.1471,837403,218,142,2018-04-06 00:00:00,2109.5761
1883.6606,838101,218,16,2018-04-06 00:00:00,267.1874
