GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
60.4741,2029202,11,1,2018-04-06 00:00:00,6.6832
1732.7457,2030301,11,8,2018-04-06 00:00:00,114.5922
81.6183,2030401,11,1,2018-04-06 00:00:00,12.9872
840.9588,2031101,11,5,2018-04-06 00:00:00,73.4817
833.5425,2031102,11,7,2018-04-06 00:00:00,184.768
512.5528,2031201,11,6,2018-04-06 00:00:00,67.3947
4193.197,2031202,11,17,2018-04-06 00:00:00,271.171
479.2436,2032401,11,2,2018-04-06 00:00:00,50.0
811.4714,2034401,11,2,2018-04-06 00:00:00,161.0
628.7035,2035201,11,3,2018-04-06 00:00:00,78.3541
845.7605,3458301,11,2,2018-04-06 00:00:00,41.3939
20259.0328,3477405,11,66,2018-04-06 00:00:00,1080.7468
918.755,3479108,11,3,2018-04-06 00:00:00,60.0
19391.8003,3479109,11,50,2018-04-06 00:00:00,760.6152
17718.9875,3479110,11,47,2018-04-06 00:00:00,761.3303
21233.7524,3479111,11,53,2018-04-06 00:00:00,1000.1847
13134.6518,3479112,11,35,2018-04-06 00:00:00,636.1524
14484.7124,3479113,11,36,2018-04-06 00:00:00,754.7302
31730.7721,3479114,11,81,2018-04-06 00:00:00,1729.2287
7879.9371,3479115,11,28,2018-04-06 00:00:00,380.2029
6906.7959,3479203,11,21,2018-04-06 00:00:00,341.2295
18392.7581,3479204,11,53,2018-04-06 00:00:00,990.0978
7039.2968,3479205,11,20,2018-04-06 00:00:00,372.6934
5477.1834,3479206,11,15,2018-04-06 00:00:00,229.4284
4121.0001,3479207,11,10,2018-04-06 00:00:00,191.5819
8401.4801,3479208,11,24,2018-04-06 00:00:00,354.2611
8737.9177,3479209,11,22,2018-04-06 00:00:00,410.6151
2004.5333,3479210,11,5,2018-04-06 00:00:00,119.2918
14348.8176,3480301,11,35,2018-04-06 00:00:00,764.7663
7296.5953,3480302,11,31,2018-04-06 00:00:00,597.8099
70559.1241,3480303,11,152,2018-04-06 00:00:00,2868.2939
25795.9456,3480304,11,57,2018-04-06 00:00:00,1017.1234
50618.3415,3480305,11,106,2018-04-06 00:00:00,1943.7987
14797.893,3480306,11,46,2018-04-06 00:00:00,870.4993
19076.0687,3480401,11,53,2018-04-06 00:00:00,1066.6398
889.4132,2006301,11,12,2018-04-06 00:00:00,169.7253
536.4989,2006401,11,6,2018-04-06 00:00:00,58.3088
1669.8153,2007301,11,12,2018-04-06 00:00:00,198.0829
1361.774,2007401,11,9,2018-04-06 00:00:00,157.9141
90.9001,2008101,11,2,2018-04-06 00:00:00,14.3971
558.9197,2008102,11,13,2018-04-06 00:00:00,81.4524
29.4496,2008202,11,2,2018-04-06 00:00:00,2.5498
980.8991,2008203,11,10,2018-04-06 00:00:00,148.5129
978.6724,2009301,11,12,2018-04-06 00:00:00,104.0227
532.9871,2009302,11,6,2018-04-06 00:00:00,275.2165
22.2346,2009402,11,1,2018-04-06 00:00:00,8.0
1127.84,2010301,11,25,2018-04-06 00:00:00,132.4358
1546.5399,2011301,11,12,2018-04-06 00:00:00,176.4499
1578.4856,2011302,11,16,2018-04-06 00:00:00,150.0379
338.618,2011402,11,3,2018-04-06 00:00:00,27.3795
282.159,2012101,11,2,2018-04-06 00:00:00,22.5666
971.9736,2012201,11,11,2018-04-06 00:00:00,92.5186
337.9212,2013401,11,3,2018-04-06 00:00:00,83.6852
520.1515,2014302,11,4,2018-04-06 00:00:00,46.4638
451.7607,2015101,11,3,2018-04-06 00:00:00,60.0
713.9401,2016402,11,4,2018-04-06 00:00:00,49.3574
553.0686,2016403,11,5,2018-04-06 00:00:00,47.4404
225.5469,2016404,11,2,2018-04-06 00:00:00,14.6599
949.2721,2017301,11,4,2018-04-06 00:00:00,74.0902
315.7796,2017302,11,2,2018-04-06 00:00:00,44.4582
185.4331,2019203,11,2,2018-04-06 00:00:00,11.7803
30452.5078,2020101,11,88,2018-04-06 00:00:00,1784.048
137118.1151,2020201,11,398,2018-04-06 00:00:00,7035.9551
17754.4274,2021301,11,75,2018-04-06 00:00:00,1904.2434
102468.3077,2021401,11,268,2018-04-06 00:00:00,5985.4361
