GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
3393.3957,15115,27,16,2018-04-06 00:00:00,158.2655
6951.8847,15116,27,27,2018-04-06 00:00:00,308.8995
4618.2267,15201,27,14,2018-04-06 00:00:00,228.9658
3225.7904,15202,27,7,2018-04-06 00:00:00,143.5855
9336.8692,15203,27,28,2018-04-06 00:00:00,422.6054
6002.8544,15204,27,17,2018-04-06 00:00:00,268.2697
7166.6931,15205,27,16,2018-04-06 00:00:00,331.1021
6407.4181,15206,27,26,2018-04-06 00:00:00,292.0124
10280.7375,15207,27,25,2018-04-06 00:00:00,504.6595
30212.411,15208,27,79,2018-04-06 00:00:00,1444.9908
8535.945,15209,27,35,2018-04-06 00:00:00,383.2024
3630.9451,15210,27,7,2018-04-06 00:00:00,162.2512
3956.1193,15211,27,19,2018-04-06 00:00:00,191.3209
6027.743,11301,27,37,2018-04-06 00:00:00,1356.2715
5414.5562,11302,27,31,2018-04-06 00:00:00,316.7975
9718.4328,11303,27,26,2018-04-06 00:00:00,512.8052
2666.4752,11304,27,12,2018-04-06 00:00:00,150.8959
2375.9245,11401,27,12,2018-04-06 00:00:00,126.1146
4101.6468,11402,27,15,2018-04-06 00:00:00,237.5326
3051.07,11403,27,10,2018-04-06 00:00:00,460.4236
5206.6244,11404,27,35,2018-04-06 00:00:00,287.338
16963.9745,12101,27,47,2018-04-06 00:00:00,1213.6507
19730.1843,12102,27,67,2018-04-06 00:00:00,1162.015
48701.3545,12103,27,127,2018-04-06 00:00:00,2623.7799
43558.7623,12104,27,127,2018-04-06 00:00:00,2290.7812
9041.8367,12105,27,21,2018-04-06 00:00:00,489.3139
8270.7945,12106,27,30,2018-04-06 00:00:00,405.8972
7182.6876,12107,27,46,2018-04-06 00:00:00,363.2922
26539.9837,12108,27,73,2018-04-06 00:00:00,1347.548
20157.8666,12109,27,50,2018-04-06 00:00:00,980.6732
23351.5344,12110,27,58,2018-04-06 00:00:00,1313.5367
25084.8433,12111,27,94,2018-04-06 00:00:00,1265.7693
21324.1076,12112,27,96,2018-04-06 00:00:00,1021.0101
11880.5626,12201,27,54,2018-04-06 00:00:00,814.0792
1953.6468,22302,27,24,2018-04-06 00:00:00,264.6797
3343.3159,22303,27,16,2018-04-06 00:00:00,252.3134
2203.2304,22401,27,9,2018-04-06 00:00:00,260.7107
256.6218,22402,27,3,2018-04-06 00:00:00,22.2156
1437.3624,22403,27,13,2018-04-06 00:00:00,191.7215
1418.6438,23301,27,18,2018-04-06 00:00:00,274.0053
622.6096,23302,27,9,2018-04-06 00:00:00,63.4567
1402.5373,23401,27,15,2018-04-06 00:00:00,122.9677
3644.5949,23402,27,42,2018-04-06 00:00:00,330.5244
1583.0228,24301,27,11,2018-04-06 00:00:00,149.4174
3975.1954,24302,27,28,2018-04-06 00:00:00,317.4654
2577.3866,24303,27,21,2018-04-06 00:00:00,195.0777
940.115,24304,27,16,2018-04-06 00:00:00,106.9999
2452.9308,12202,27,20,2018-04-06 00:00:00,123.9044
16090.4578,12203,27,48,2018-04-06 00:00:00,804.1433
13946.309,12204,27,40,2018-04-06 00:00:00,711.6892
29018.1885,12205,27,77,2018-04-06 00:00:00,1513.1523
16311.2702,12206,27,61,2018-04-06 00:00:00,821.0785
5411.6484,12207,27,19,2018-04-06 00:00:00,274.623
20516.8879,12208,27,61,2018-04-06 00:00:00,981.0795
41940.6359,12209,27,146,2018-04-06 00:00:00,2204.6908
19643.612,12210,27,78,2018-04-06 00:00:00,956.8027
54990.0628,12211,27,174,2018-04-06 00:00:00,2899.2075
29592.5741,12212,27,119,2018-04-06 00:00:00,1699.8653
15406.0493,13301,27,50,2018-04-06 00:00:00,862.6394
8105.7926,13302,27,25,2018-04-06 00:00:00,384.2425
11344.1598,13303,27,32,2018-04-06 00:00:00,549.2864
9303.3661,13304,27,21,2018-04-06 00:00:00,454.1425
5404.972,13305,27,14,2018-04-06 00:00:00,256.9689
7936.4619,13401,27,22,2018-04-06 00:00:00,387.4608
8269.563,13402,27,18,2018-04-06 00:00:00,403.9651
5676.033,13403,27,15,2018-04-06 00:00:00,291.3698
3788.6597,13404,27,16,2018-04-06 00:00:00,197.254
6333.7997,13405,27,17,2018-04-06 00:00:00,326.1256
47396.2325,14101,27,126,2018-04-06 00:00:00,2203.5028
30300.8687,14102,27,86,2018-04-06 00:00:00,1352.7877
34050.6128,14103,27,85,2018-04-06 00:00:00,1557.0881
10820.7351,14104,27,42,2018-04-06 00:00:00,491.4903
9578.9196,14105,27,28,2018-04-06 00:00:00,442.0681
8836.0464,14106,27,35,2018-04-06 00:00:00,442.0767
1591.3366,14107,27,4,2018-04-06 00:00:00,111.4731
2576.54,14108,27,32,2018-04-06 00:00:00,212.9577
1935.2386,14201,27,16,2018-04-06 00:00:00,145.6939
519.8588,14202,27,1,2018-04-06 00:00:00,33.209
1400.2931,14203,27,5,2018-04-06 00:00:00,74.0297
2675.725,14204,27,9,2018-04-06 00:00:00,122.2342
5970.0581,14205,27,20,2018-04-06 00:00:00,263.5011
7960.8361,14206,27,20,2018-04-06 00:00:00,367.0072
9226.0798,14207,27,24,2018-04-06 00:00:00,437.3802
15362.8046,14208,27,44,2018-04-06 00:00:00,737.6472
28039.5995,15101,27,111,2018-04-06 00:00:00,1508.222
8973.8598,15102,27,47,2018-04-06 00:00:00,433.7015
4574.7657,15103,27,11,2018-04-06 00:00:00,211.2691
3287.0207,15104,27,8,2018-04-06 00:00:00,163.0207
5916.9331,15105,27,19,2018-04-06 00:00:00,367.328
3619.6683,15106,27,16,2018-04-06 00:00:00,213.5901
6868.2785,15107,27,19,2018-04-06 00:00:00,315.6868
3987.5418,15108,27,22,2018-04-06 00:00:00,191.2329
19804.1561,15109,27,54,2018-04-06 00:00:00,981.423
6937.7032,15110,27,20,2018-04-06 00:00:00,372.4734
5112.1711,15111,27,15,2018-04-06 00:00:00,245.6459
1792.3364,15112,27,6,2018-04-06 00:00:00,84.0868
