GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
1060.9403,276302,221,15,2018-04-06 00:00:00,268.7738
1060.9874,276303,221,7,2018-04-06 00:00:00,160.6189
3152.515,276401,221,20,2018-04-06 00:00:00,516.812
614.6937,276402,221,9,2018-04-06 00:00:00,112.4684
79.8082,276403,221,1,2018-04-06 00:00:00,19.1917
1002.9193,277301,221,14,2018-04-06 00:00:00,138.4171
2032.1602,277302,221,30,2018-04-06 00:00:00,310.9441
3308.7086,277303,221,38,2018-04-06 00:00:00,568.0662
1191.7841,277304,221,20,2018-04-06 00:00:00,251.2192
1470.6418,277305,221,20,2018-04-06 00:00:00,264.9813
2893.4772,277306,221,36,2018-04-06 00:00:00,490.8203
2550.8429,277401,221,41,2018-04-06 00:00:00,371.8855
2670.234,277402,221,36,2018-04-06 00:00:00,486.1625
1828.5791,277403,221,36,2018-04-06 00:00:00,275.801
885.9043,277404,221,15,2018-04-06 00:00:00,139.9411
1279.6302,277405,221,20,2018-04-06 00:00:00,209.0678
1089.685,277406,221,20,2018-04-06 00:00:00,172.1943
5909.8665,278101,221,44,2018-04-06 00:00:00,597.6914
2193.2979,278201,221,17,2018-04-06 00:00:00,318.3784
3621.7715,279101,221,57,2018-04-06 00:00:00,514.1839
3578.4833,279102,221,42,2018-04-06 00:00:00,465.3573
1108.1543,279103,221,15,2018-04-06 00:00:00,151.5649
1011.2167,279104,221,12,2018-04-06 00:00:00,118.871
2088.2117,279201,221,21,2018-04-06 00:00:00,269.3931
59.8572,279202,221,5,2018-04-06 00:00:00,14.4775
2826.8145,279203,221,38,2018-04-06 00:00:00,552.9649
2582.5613,279204,221,25,2018-04-06 00:00:00,395.5284
4172.0838,280301,221,46,2018-04-06 00:00:00,620.2744
2777.3588,280302,221,24,2018-04-06 00:00:00,376.6874
1877.1026,280303,221,15,2018-04-06 00:00:00,284.9903
1819.7154,280304,221,12,2018-04-06 00:00:00,162.9612
347.5276,280401,221,2,2018-04-06 00:00:00,79.7478
1019.1998,280402,221,12,2018-04-06 00:00:00,131.8156
1181.7563,280403,221,7,2018-04-06 00:00:00,168.6241
534.9715,280404,221,6,2018-04-06 00:00:00,67.2452
1875.4237,280405,221,16,2018-04-06 00:00:00,217.6651
821.8008,281101,221,8,2018-04-06 00:00:00,74.1142
22.0711,281201,221,1,2018-04-06 00:00:00,4.7018
6627.0689,257330,221,37,2018-04-06 00:00:00,375.282
480.3376,282401,221,7,2018-04-06 00:00:00,55.0978
47.8809,269402,221,1,2018-04-06 00:00:00,30.7669
1206.8936,282301,221,14,2018-04-06 00:00:00,95.0769
4418.7263,257426,221,24,2018-04-06 00:00:00,248.5962
8489.4945,257427,221,42,2018-04-06 00:00:00,652.669
7311.4801,257428,221,34,2018-04-06 00:00:00,511.7159
3219.8607,257429,221,33,2018-04-06 00:00:00,189.6391
3297.7585,257430,221,17,2018-04-06 00:00:00,226.6254
624.3625,258102,221,10,2018-04-06 00:00:00,238.0204
872.7547,258301,221,6,2018-04-06 00:00:00,116.2736
409.619,258401,221,3,2018-04-06 00:00:00,55.684
16636.4117,259101,221,125,2018-04-06 00:00:00,6307.3032
5051.1583,259201,221,27,2018-04-06 00:00:00,437.5397
895.9326,260301,221,8,2018-04-06 00:00:00,349.6026
368.1363,260401,221,3,2018-04-06 00:00:00,34.9766
1246.05,261301,221,13,2018-04-06 00:00:00,167.293
2134.3424,261302,221,19,2018-04-06 00:00:00,397.476
2130.2228,261303,221,29,2018-04-06 00:00:00,229.5389
1159.9644,261304,221,12,2018-04-06 00:00:00,115.7522
11.0699,261401,221,1,2018-04-06 00:00:00,0.9735
1282.9404,261402,221,14,2018-04-06 00:00:00,176.1969
1401.1599,261403,221,14,2018-04-06 00:00:00,377.3799
2064.9225,261404,221,18,2018-04-06 00:00:00,439.3454
2634.5762,262301,221,34,2018-04-06 00:00:00,450.1354
1718.7055,262302,221,23,2018-04-06 00:00:00,224.1124
1924.6545,262303,221,32,2018-04-06 00:00:00,278.0551
2775.457,262304,221,28,2018-04-06 00:00:00,408.2166
1205.8849,262305,221,9,2018-04-06 00:00:00,127.3031
1555.5759,262401,221,12,2018-04-06 00:00:00,169.8698
2243.9437,262402,221,22,2018-04-06 00:00:00,362.275
1974.9181,262403,221,22,2018-04-06 00:00:00,280.7908
1574.7187,262404,221,19,2018-04-06 00:00:00,237.5026
1227.5128,262405,221,19,2018-04-06 00:00:00,211.3205
120.1999,263101,221,2,2018-04-06 00:00:00,12.7812
1705.2072,265101,221,18,2018-04-06 00:00:00,413.0381
531.7692,265102,221,10,2018-04-06 00:00:00,74.1007
2646.0207,265201,221,39,2018-04-06 00:00:00,438.6394
2257.5423,265202,221,19,2018-04-06 00:00:00,325.3739
22.8534,266401,221,2,2018-04-06 00:00:00,7.7183
329.5999,267401,221,1,2018-04-06 00:00:00,23.8134
471.3812,267402,221,3,2018-04-06 00:00:00,31.6696
1452.3929,253302,221,12,2018-04-06 00:00:00,157.8101
851.6941,270101,221,7,2018-04-06 00:00:00,177.8207
490.1834,270102,221,8,2018-04-06 00:00:00,55.1903
395.879,270201,221,5,2018-04-06 00:00:00,73.3714
1161.9763,270202,221,12,2018-04-06 00:00:00,166.7924
3358.5427,271301,221,22,2018-04-06 00:00:00,368.0135
1189.2277,271302,221,24,2018-04-06 00:00:00,162.2412
376.0191,271303,221,3,2018-04-06 00:00:00,59.7916
620.9802,271401,221,5,2018-04-06 00:00:00,106.8313
239.7364,271402,221,4,2018-04-06 00:00:00,48.7687
169.8565,272301,221,3,2018-04-06 00:00:00,42.1636
11.7165,272401,221,1,2018-04-06 00:00:00,1.9477
7734.2606,273101,221,63,2018-04-06 00:00:00,1226.587
1808.0111,273201,221,23,2018-04-06 00:00:00,256.2616
130.3334,274101,221,2,2018-04-06 00:00:00,10.3488
548.5192,274201,221,3,2018-04-06 00:00:00,88.9848
1590.7225,275101,221,14,2018-04-06 00:00:00,113.3681
1176.7574,275102,221,18,2018-04-06 00:00:00,480.8566
1988.2059,275103,221,29,2018-04-06 00:00:00,361.7624
2004.6392,275104,221,25,2018-04-06 00:00:00,222.9995
2242.1176,275105,221,24,2018-04-06 00:00:00,319.1379
956.5566,275201,221,9,2018-04-06 00:00:00,130.244
802.1245,275202,221,8,2018-04-06 00:00:00,164.9699
1186.9257,275203,221,16,2018-04-06 00:00:00,167.523
1975.468,275204,221,14,2018-04-06 00:00:00,217.8722
3441.1627,275205,221,35,2018-04-06 00:00:00,410.1173
3134.8563,255404,221,35,2018-04-06 00:00:00,414.5562
1527.4919,255405,221,20,2018-04-06 00:00:00,285.3787
1093.5174,255406,221,12,2018-04-06 00:00:00,183.8129
1867.4535,255407,221,18,2018-04-06 00:00:00,496.3165
1172.962,256301,221,13,2018-04-06 00:00:00,344.0464
1262.0994,256302,221,11,2018-04-06 00:00:00,248.308
9699.1199,256303,221,142,2018-04-06 00:00:00,1731.2432
5927.8084,256401,221,82,2018-04-06 00:00:00,881.8087
3535.7798,256402,221,48,2018-04-06 00:00:00,536.0644
1778.7168,256403,221,23,2018-04-06 00:00:00,264.5203
4859.5112,257301,221,34,2018-04-06 00:00:00,283.1013
8522.6005,257302,221,46,2018-04-06 00:00:00,568.6656
12143.4837,257303,221,58,2018-04-06 00:00:00,690.2286
11498.7964,257304,221,51,2018-04-06 00:00:00,739.7316
12234.1187,257305,221,58,2018-04-06 00:00:00,803.5763
9572.3954,257306,221,51,2018-04-06 00:00:00,530.7043
3809.954,257307,221,26,2018-04-06 00:00:00,212.6437
4153.7105,257308,221,26,2018-04-06 00:00:00,241.2855
8569.5809,257309,221,51,2018-04-06 00:00:00,528.3469
5745.257,257310,221,25,2018-04-06 00:00:00,307.6937
1605.6012,257311,221,6,2018-04-06 00:00:00,94.8749
3393.9879,257312,221,18,2018-04-06 00:00:00,215.731
12965.7551,257313,221,73,2018-04-06 00:00:00,757.6728
